type,value,time
E,-0.4040,2.1094
E,-0.4240,2.1125
T,3665.0000,2.1142
E,-0.4430,2.1156
E,-0.4620,2.1188
T,3675.0000,2.1193
E,-0.4810,2.1219
T,3685.0000,2.1242
E,-0.5010,2.1250
E,-0.5210,2.1281
T,3695.0000,2.1292
E,-0.5420,2.1313
T,3705.0000,2.1342
E,-0.5620,2.1344
E,-0.5830,2.1375
T,3715.0000,2.1393
E,-0.6030,2.1406
E,-0.6220,2.1437
T,3725.0000,2.1442
E,-0.6400,2.1469
T,3734.0000,2.1492
E,-0.6590,2.1500
E,-0.6750,2.1531
T,3743.0000,2.1542
E,-0.6920,2.1563
T,3752.0000,2.1593
E,-0.7090,2.1594
E,-0.7270,2.1625
T,3761.0000,2.1642
E,-0.7440,2.1656
E,-0.7600,2.1688
T,3770.0000,2.1692
E,-0.7780,2.1719
T,3779.0000,2.1742
E,-0.7940,2.1750
E,-0.8100,2.1781
T,3787.0000,2.1793
E,-0.8280,2.1813
T,3796.0000,2.1842
E,-0.8440,2.1844
E,-0.8600,2.1875
T,3804.0000,2.1892
E,-0.8750,2.1906
E,-0.8900,2.1937
T,3812.0000,2.1942
E,-0.9040,2.1969
T,3820.0000,2.1993
E,-0.9190,2.2000
E,-0.9320,2.2031
T,3827.0000,2.2042
E,-0.9460,2.2062
T,3834.0000,2.2092
E,-0.9570,2.2094
E,-0.9700,2.2125
T,3840.0000,2.2142
E,-0.9820,2.2156
E,-0.9950,2.2188
T,3847.0000,2.2193
E,-1.0070,2.2219
T,3853.0000,2.2242
E,-1.0180,2.2250
E,-1.0300,2.2281
T,3859.0000,2.2292
E,-1.0410,2.2313
T,3865.0000,2.2342
E,-1.0530,2.2344
E,-1.0630,2.2375
T,3871.0000,2.2392
E,-1.0740,2.2406
E,-1.0850,2.2438
T,3877.0000,2.2442
E,-1.0940,2.2469
T,3882.0000,2.2492
E,-1.1020,2.2500
E,-1.1120,2.2531
T,3887.0000,2.2542
E,-1.1210,2.2563
T,3891.0000,2.2592
E,-1.1300,2.2594
E,-1.1380,2.2625
T,3895.0000,2.2642
E,-1.1440,2.2656
E,-1.1510,2.2688
T,3899.0000,2.2692
E,-1.1580,2.2719
T,3903.0000,2.2742
E,-1.1650,2.2750
E,-1.1710,2.2781
T,3906.0000,2.2792
E,-1.1760,2.2813
T,3908.0000,2.2842
E,-1.1820,2.2844
E,-1.1880,2.2875
T,3911.0000,2.2892
E,-1.1940,2.2906
E,-1.1990,2.2938
T,3914.0000,2.2942
E,-1.2030,2.2969
T,3916.0000,2.2992
E,-1.2070,2.3000
E,-1.2110,2.3031
T,3917.0000,2.3042
E,-1.2140,2.3063
E,-1.2160,2.3094
T,3919.0000,2.3099
E,-1.2190,2.3125
T,3920.0000,2.3141
E,-1.2210,2.3156
E,-1.2220,2.3188
T,3921.0000,2.3192
E,-1.2230,2.3219
T,3921.0000,2.3242
E,-1.2250,2.3250
E,-1.2250,2.3281
T,3922.0000,2.3292
E,-1.2250,2.3313
T,3922.0000,2.3342
E,-1.2250,2.3344
E,-1.2260,2.3375
T,3922.0000,2.3392
E,-1.2260,2.3406
E,-1.2260,2.3438
T,3921.0000,2.3442
E,-1.2260,2.3469
T,3921.0000,2.3492
E,-1.2260,2.3500
E,-1.2260,2.3531
T,3920.0000,2.3542
E,-1.2240,2.3563
T,3918.0000,2.3591
E,-1.2240,2.3594
E,-1.2230,2.3625
T,3916.0000,2.3642
E,-1.2230,2.3656
E,-1.2210,2.3688
T,3913.0000,2.3691
E,-1.2190,2.3719
T,3910.0000,2.3741
E,-1.2160,2.3750
E,-1.2120,2.3781
T,3906.0000,2.3792
E,-1.2090,2.3812
T,3903.0000,2.3841
E,-1.2040,2.3844
E,-1.1980,2.3875
T,3899.0000,2.3891
E,-1.1900,2.3906
E,-1.1830,2.3937
T,3895.0000,2.3941
E,-1.1760,2.3969
T,3891.0000,2.3991
E,-1.1680,2.4000
E,-1.1590,2.4031
T,3886.0000,2.4041
E,-1.1490,2.4062
T,3881.0000,2.4091
E,-1.1400,2.4094
E,-1.1300,2.4125
T,3875.0000,2.4141
E,-1.1200,2.4156
E,-1.1100,2.4188
T,3870.0000,2.4191
E,-1.0980,2.4219
T,3864.0000,2.4241
E,-1.0860,2.4250
E,-1.0740,2.4281
T,3857.0000,2.4291
E,-1.0620,2.4313
T,3852.0000,2.4341
E,-1.0510,2.4344
E,-1.0390,2.4375
T,3845.0000,2.4391
E,-1.0260,2.4406
E,-1.0120,2.4437
T,3838.0000,2.4441
E,-1.0000,2.4469
T,3831.0000,2.4491
E,-0.9870,2.4500
E,-0.9760,2.4531
T,3824.0000,2.4541
E,-0.9620,2.4562
T,3816.0000,2.4591
E,-0.9480,2.4594
E,-0.9330,2.4625
T,3809.0000,2.4641
E,-0.9180,2.4656
E,-0.9040,2.4688
T,3801.0000,2.4691
E,-0.8890,2.4719
T,3793.0000,2.4741
E,-0.8740,2.4750
E,-0.8580,2.4781
T,3784.0000,2.4791
E,-0.8420,2.4813
T,3775.0000,2.4841
E,-0.8250,2.4844
E,-0.8080,2.4875
T,3766.0000,2.4891
E,-0.7920,2.4906
E,-0.7750,2.4938
T,3757.0000,2.4941
E,-0.7580,2.4969
T,3748.0000,2.4991
E,-0.7410,2.5000
E,-0.7250,2.5031
T,3739.0000,2.5041
E,-0.7090,2.5062
T,3731.0000,2.5091
E,-0.6930,2.5094
E,-0.6750,2.5125
T,3722.0000,2.5141
E,-0.6580,2.5156
E,-0.6410,2.5188
T,3712.0000,2.5191
E,-0.6220,2.5219
T,3702.0000,2.5241
E,-0.6040,2.5250
E,-0.5850,2.5281
T,3692.0000,2.5291
E,-0.5650,2.5313
T,3682.0000,2.5341
E,-0.5460,2.5344
E,-0.5280,2.5375
T,3672.0000,2.5391
E,-0.5090,2.5406
E,-0.4900,2.5438
T,3662.0000,2.5441
E,-0.4700,2.5469
T,3652.0000,2.5491
E,-0.4520,2.5500
E,-0.4350,2.5531
T,3642.0000,2.5541
E,-0.4170,2.5563
T,3632.0000,2.5591
E,-0.3980,2.5594
E,-0.3800,2.5625
T,3622.0000,2.5641
E,-0.3610,2.5656
E,-0.3410,2.5687
T,3612.0000,2.5691
E,-0.3220,2.5719
T,3602.0000,2.5741
E,-0.3030,2.5750
E,-0.2820,2.5781
T,3591.0000,2.5790
E,-0.2620,2.5812
T,3580.0000,2.5841
E,-0.2430,2.5844
E,-0.2250,2.5875
T,3570.0000,2.5890
E,-0.2060,2.5906
E,-0.1880,2.5938
T,3560.0000,2.5940
E,-0.1690,2.5969
T,3550.0000,2.5990
E,-0.1510,2.6000
E,-0.1320,2.6031
T,3540.0000,2.6040
E,-0.1150,2.6063
T,3530.0000,2.6090
E,-0.0970,2.6094
E,-0.0770,2.6125
T,3519.0000,2.6140
E,-0.0570,2.6156
E,-0.0370,2.6188
T,3509.0000,2.6190
E,-0.0190,2.6219
T,3498.0000,2.6240
E,0.0010,2.6250
E,0.0210,2.6281
T,3487.0000,2.6297
E,0.0380,2.6312
T,3479.0000,2.6340
E,0.0570,2.6344
E,0.0740,2.6375
T,3470.0000,2.6390
E,0.0910,2.6406
E,0.1100,2.6438
T,3460.0000,2.6440
E,0.1280,2.6469
T,3451.0000,2.6490
E,0.1460,2.6500
E,0.1640,2.6531
T,3442.0000,2.6540
E,0.1810,2.6562
T,3432.0000,2.6590
E,0.1990,2.6594
E,0.2170,2.6625
T,3423.0000,2.6640
E,0.2350,2.6656
E,0.2520,2.6687
T,3414.0000,2.6690
E,0.2690,2.6719
T,3405.0000,2.6740
E,0.2850,2.6750
E,0.3000,2.6781
T,3397.0000,2.6790
E,0.3150,2.6813
T,3390.0000,2.6840
E,0.3300,2.6844
E,0.3450,2.6875
T,3382.0000,2.6890
E,0.3590,2.6906
E,0.3730,2.6938
T,3374.0000,2.6940
E,0.3870,2.6969
T,3366.0000,2.6990
E,0.4030,2.7000
E,0.4170,2.7031
T,3359.0000,2.7040
E,0.4330,2.7062
T,3351.0000,2.7090
E,0.4480,2.7094
E,0.4610,2.7125
T,3345.0000,2.7140
E,0.4760,2.7156
E,0.4900,2.7188
T,3338.0000,2.7190
E,0.5010,2.7219
T,3331.0000,2.7240
E,0.5130,2.7250
E,0.5240,2.7281
T,3325.0000,2.7290
E,0.5370,2.7313
T,3319.0000,2.7340
E,0.5480,2.7344
E,0.5590,2.7375
T,3314.0000,2.7390
E,0.5690,2.7406
E,0.5780,2.7438
T,3309.0000,2.7440
E,0.5890,2.7469
T,3304.0000,2.7490
E,0.5980,2.7500
E,0.6080,2.7531
T,3299.0000,2.7540
E,0.6170,2.7563
T,3294.0000,2.7590
E,0.6260,2.7594
E,0.6350,2.7625
T,3290.0000,2.7640
E,0.6440,2.7656
E,0.6510,2.7688
T,3286.0000,2.7690
E,0.6580,2.7719
T,3283.0000,2.7740
E,0.6640,2.7750
E,0.6710,2.7781
T,3279.0000,2.7790
E,0.6770,2.7813
T,3276.0000,2.7840
E,0.6830,2.7844
E,0.6890,2.7875
T,3273.0000,2.7890
E,0.6950,2.7906
E,0.7010,2.7938
T,3271.0000,2.7940
E,0.7060,2.7969
T,3268.0000,2.7990
E,0.7110,2.8000
E,0.7150,2.8031
T,3266.0000,2.8040
E,0.7170,2.8063
T,3265.0000,2.8090
E,0.7210,2.8094
E,0.7230,2.8125
T,3264.0000,2.8140
E,0.7240,2.8156
E,0.7250,2.8187
T,3263.0000,2.8190
E,0.7260,2.8219
T,3263.0000,2.8240
E,0.7260,2.8250
E,0.7260,2.8281
T,3263.0000,2.8290
E,0.7280,2.8312
T,3262.0000,2.8340
E,0.7280,2.8344
E,0.7280,2.8375
T,3262.0000,2.8390
E,0.7280,2.8406
E,0.7270,2.8438
T,3263.0000,2.8440
E,0.7270,2.8469
T,3263.0000,2.8490
E,0.7260,2.8500
E,0.7230,2.8531
T,3265.0000,2.8540
E,0.7210,2.8563
T,3266.0000,2.8590
E,0.7200,2.8594
E,0.7180,2.8625
T,3269.0000,2.8640
E,0.7170,2.8656
E,0.7150,2.8688
T,3272.0000,2.8690
E,0.7140,2.8719
T,3275.0000,2.8740
E,0.7130,2.8750
E,0.7120,2.8781
T,3279.0000,2.8789
E,0.7120,2.8812
T,3282.0000,2.8840
E,0.7110,2.8844
E,0.7110,2.8875
T,3286.0000,2.8890
E,0.7100,2.8906
E,0.7100,2.8938
T,3291.0000,2.8939
E,0.7100,2.8969
T,3295.0000,2.8989
E,0.7090,2.9000
E,0.7090,2.9031
T,3299.0000,2.9039
E,0.7090,2.9062
T,3304.0000,2.9089
E,0.7090,2.9094
E,0.7090,2.9125
T,3309.0000,2.9139
E,0.7020,2.9156
E,0.6930,2.9188
T,3314.0000,2.9189
E,0.6830,2.9219
T,3320.0000,2.9239
E,0.6710,2.9250
E,0.6610,2.9281
T,3325.0000,2.9289
E,0.6480,2.9313
T,3332.0000,2.9339
E,0.6340,2.9344
E,0.6220,2.9375
T,3338.0000,2.9389
E,0.6100,2.9406
E,0.5950,2.9438
T,3345.0000,2.9439
E,0.5800,2.9469
T,3354.0000,2.9497
E,0.5660,2.9500
E,0.5510,2.9531
T,3360.0000,2.9539
E,0.5360,2.9562
T,3368.0000,2.9589
E,0.5200,2.9594
E,0.5050,2.9625
T,3376.0000,2.9639
E,0.4890,2.9656
E,0.4720,2.9688
T,3384.0000,2.9689
E,0.4570,2.9719
T,3392.0000,2.9739
E,0.4410,2.9750
E,0.4240,2.9781
T,3400.0000,2.9789
E,0.4080,2.9813
T,3409.0000,2.9839
E,0.3930,2.9844
E,0.3750,2.9875
T,3417.0000,2.9889
E,0.3570,2.9906
E,0.3400,2.9938
T,3426.0000,2.9939
E,0.3220,2.9969
T,3435.0000,2.9989
E,0.3030,3.0000
E,0.2820,3.0031
T,3444.0000,3.0039
E,0.2640,3.0062
T,3454.0000,3.0089
E,0.2440,3.0094
E,0.2240,3.0125
T,3463.0000,3.0139
E,0.2060,3.0156
E,0.1860,3.0188
T,3473.0000,3.0189
E,0.1660,3.0219
T,3483.0000,3.0239
E,0.1450,3.0250
E,0.1260,3.0281
T,3492.0000,3.0289
E,0.1060,3.0313
T,3502.0000,3.0339
E,0.0880,3.0344
E,0.0680,3.0375
T,3511.0000,3.0389
E,0.0490,3.0406
E,0.0280,3.0438
T,3522.0000,3.0439
E,0.0080,3.0469
T,3532.0000,3.0489
E,-0.0130,3.0500
E,-0.0350,3.0531
T,3543.0000,3.0539
E,-0.0580,3.0563
T,3553.0000,3.0589
E,-0.0790,3.0594
E,-0.0990,3.0625
T,3563.0000,3.0639
E,-0.1210,3.0656
E,-0.1420,3.0688
T,3574.0000,3.0689
E,-0.1620,3.0719
T,3583.0000,3.0739
E,-0.1820,3.0750
E,-0.2020,3.0781
T,3593.0000,3.0789
E,-0.2220,3.0812
T,3603.0000,3.0839
E,-0.2430,3.0844
E,-0.2640,3.0875
T,3614.0000,3.0889
E,-0.2840,3.0906
E,-0.3050,3.0937
T,3624.0000,3.0939
E,-0.3270,3.0969
T,3634.0000,3.0989
E,-0.3470,3.1000
E,-0.3660,3.1031
T,3645.0000,3.1038
E,-0.3870,3.1063
T,3655.0000,3.1088
E,-0.4060,3.1094
E,-0.4260,3.1125
T,3665.0000,3.1138
E,-0.4470,3.1156
E,-0.4670,3.1188
T,3675.0000,3.1188
E,-0.4860,3.1219
T,3684.0000,3.1238
E,-0.5050,3.1250
E,-0.5260,3.1281
T,3695.0000,3.1288
E,-0.5440,3.1313
T,3704.0000,3.1338
E,-0.5640,3.1344
E,-0.5850,3.1375
T,3714.0000,3.1388
E,-0.6040,3.1406
E,-0.6220,3.1438
T,3724.0000,3.1438
E,-0.6410,3.1469
T,3734.0000,3.1488
E,-0.6580,3.1500
E,-0.6750,3.1531
T,3743.0000,3.1538
E,-0.6930,3.1562
T,3751.0000,3.1588
E,-0.7080,3.1594
E,-0.7260,3.1625
T,3760.0000,3.1638
E,-0.7430,3.1656
E,-0.7610,3.1688
T,3769.0000,3.1688
E,-0.7790,3.1719
T,3778.0000,3.1738
E,-0.7960,3.1750
E,-0.8120,3.1781
T,3787.0000,3.1788
E,-0.8290,3.1813
T,3795.0000,3.1838
E,-0.8450,3.1844
E,-0.8620,3.1875
T,3804.0000,3.1888
E,-0.8770,3.1906
E,-0.8910,3.1938
T,3811.0000,3.1938
E,-0.9060,3.1969
T,3819.0000,3.1988
E,-0.9210,3.2000
E,-0.9340,3.2031
T,3826.0000,3.2038
E,-0.9480,3.2062
T,3833.0000,3.2088
E,-0.9590,3.2094
E,-0.9710,3.2125
T,3839.0000,3.2138
E,-0.9830,3.2156
E,-0.9960,3.2188
T,3846.0000,3.2188
E,-1.0100,3.2219
T,3853.0000,3.2238
E,-1.0210,3.2250
E,-1.0330,3.2281
T,3859.0000,3.2288
E,-1.0450,3.2313
T,3865.0000,3.2338
E,-1.0560,3.2344
E,-1.0670,3.2375
T,3870.0000,3.2388
E,-1.0770,3.2406
E,-1.0880,3.2438
T,3876.0000,3.2438
E,-1.0980,3.2469
T,3881.0000,3.2488
E,-1.1070,3.2500
E,-1.1170,3.2531
T,3886.0000,3.2538
E,-1.1250,3.2562
T,3891.0000,3.2588
E,-1.1330,3.2594
E,-1.1410,3.2625
T,3895.0000,3.2638
E,-1.1490,3.2656
E,-1.1560,3.2688
T,3899.0000,3.2695
E,-1.1620,3.2719
T,3902.0000,3.2738
E,-1.1690,3.2750
E,-1.1740,3.2781
T,3905.0000,3.2788
E,-1.1790,3.2812
T,3908.0000,3.2838
E,-1.1840,3.2844
E,-1.1890,3.2875
T,3911.0000,3.2888
E,-1.1960,3.2906
E,-1.2000,3.2938
T,3913.0000,3.2938
E,-1.2040,3.2969
T,3915.0000,3.2988
E,-1.2070,3.3000
E,-1.2110,3.3031
T,3917.0000,3.3038
E,-1.2130,3.3063
T,3919.0000,3.3088
E,-1.2160,3.3094
E,-1.2170,3.3125
T,3919.0000,3.3138
E,-1.2200,3.3156
E,-1.2220,3.3188
T,3921.0000,3.3188
E,-1.2230,3.3219
T,3921.0000,3.3238
E,-1.2250,3.3250
E,-1.2260,3.3281
T,3922.0000,3.3288
E,-1.2260,3.3312
T,3922.0000,3.3338
E,-1.2260,3.3344
E,-1.2260,3.3375
T,3922.0000,3.3388
E,-1.2260,3.3406
E,-1.2260,3.3438
T,3921.0000,3.3438
E,-1.2260,3.3469
T,3921.0000,3.3488
E,-1.2260,3.3500
E,-1.2260,3.3531
T,3920.0000,3.3538
E,-1.2250,3.3563
T,3918.0000,3.3588
E,-1.2240,3.3594
E,-1.2230,3.3625
T,3916.0000,3.3638
E,-1.2230,3.3656
E,-1.2220,3.3688
T,3913.0000,3.3688
E,-1.2200,3.3719
T,3910.0000,3.3738
E,-1.2170,3.3750
E,-1.2140,3.3781
T,3907.0000,3.3788
E,-1.2100,3.3812
T,3903.0000,3.3837
E,-1.2050,3.3844
E,-1.1990,3.3875
T,3900.0000,3.3888
E,-1.1920,3.3906
T,3896.0000,3.3937
E,-1.1830,3.3938
E,-1.1750,3.3969
T,3891.0000,3.3987
E,-1.1660,3.4000
E,-1.1570,3.4031
T,3886.0000,3.4037
E,-1.1470,3.4062
T,3881.0000,3.4088
E,-1.1380,3.4094
E,-1.1280,3.4125
T,3876.0000,3.4137
E,-1.1180,3.4156
T,3870.0000,3.4187
E,-1.1090,3.4188
E,-1.0990,3.4219
T,3864.0000,3.4237
E,-1.0860,3.4250
E,-1.0740,3.4281
T,3858.0000,3.4288
E,-1.0630,3.4313
T,3852.0000,3.4337
E,-1.0530,3.4344
E,-1.0400,3.4375
T,3845.0000,3.4387
E,-1.0260,3.4406
T,3838.0000,3.4437
E,-1.0130,3.4438
E,-1.0010,3.4469
T,3832.0000,3.4488
E,-0.9880,3.4500
E,-0.9740,3.4531
T,3824.0000,3.4537
E,-0.9620,3.4562
T,3817.0000,3.4587
E,-0.9480,3.4594
E,-0.9340,3.4625
T,3809.0000,3.4637
E,-0.9200,3.4656
E,-0.9040,3.4688
T,3801.0000,3.4688
E,-0.8890,3.4719
T,3793.0000,3.4737
E,-0.8740,3.4750
E,-0.8560,3.4781
T,3785.0000,3.4787
E,-0.8410,3.4813
T,3776.0000,3.4837
E,-0.8240,3.4844
E,-0.8070,3.4875
T,3767.0000,3.4888
E,-0.7910,3.4906
T,3758.0000,3.4937
E,-0.7730,3.4938
E,-0.7570,3.4969
T,3749.0000,3.4987
E,-0.7400,3.5000
E,-0.7230,3.5031
T,3740.0000,3.5037
E,-0.7070,3.5062
T,3731.0000,3.5088
E,-0.6920,3.5094
E,-0.6750,3.5125
T,3722.0000,3.5137
E,-0.6580,3.5156
T,3713.0000,3.5187
E,-0.6420,3.5188
E,-0.6230,3.5219
T,3703.0000,3.5237
E,-0.6050,3.5250
E,-0.5860,3.5281
T,3693.0000,3.5287
E,-0.5670,3.5313
T,3683.0000,3.5337
E,-0.5480,3.5344
E,-0.5280,3.5375
T,3672.0000,3.5387
E,-0.5100,3.5406
T,3663.0000,3.5437
E,-0.4920,3.5438
E,-0.4730,3.5469
T,3653.0000,3.5487
E,-0.4540,3.5500
E,-0.4360,3.5531
T,3643.0000,3.5537
E,-0.4180,3.5563
T,3633.0000,3.5587
E,-0.3990,3.5594
E,-0.3800,3.5625
T,3623.0000,3.5637
E,-0.3600,3.5656
T,3612.0000,3.5687
E,-0.3400,3.5688
E,-0.3210,3.5719
T,3602.0000,3.5737
E,-0.3020,3.5750
E,-0.2840,3.5781
T,3591.0000,3.5787
E,-0.2640,3.5812
T,3581.0000,3.5837
E,-0.2440,3.5844
E,-0.2240,3.5875
T,3569.0000,3.5894
E,-0.2060,3.5906
T,3561.0000,3.5937
E,-0.1880,3.5938
E,-0.1700,3.5969
T,3551.0000,3.5987
E,-0.1510,3.6000
E,-0.1310,3.6031
T,3541.0000,3.6037
E,-0.1130,3.6063
T,3530.0000,3.6087
E,-0.0940,3.6094
E,-0.0750,3.6125
T,3520.0000,3.6137
E,-0.0550,3.6156
T,3510.0000,3.6187
E,-0.0350,3.6188
E,-0.0160,3.6219
T,3499.0000,3.6237
E,0.0030,3.6250
E,0.0210,3.6281
T,3489.0000,3.6287
E,0.0380,3.6312
T,3479.0000,3.6336
E,0.0580,3.6344
E,0.0750,3.6375
T,3470.0000,3.6387
E,0.0930,3.6406
T,3461.0000,3.6437
E,0.1120,3.6438
E,0.1300,3.6469
T,3451.0000,3.6487
E,0.1470,3.6500
E,0.1660,3.6531
T,3442.0000,3.6537
E,0.1830,3.6563
T,3432.0000,3.6587
E,0.2000,3.6594
E,0.2170,3.6625
T,3423.0000,3.6637
E,0.2360,3.6656
T,3415.0000,3.6687
E,0.2530,3.6688
E,0.2690,3.6719
T,3406.0000,3.6737
E,0.2850,3.6750
E,0.3010,3.6781
T,3398.0000,3.6786
E,0.3160,3.6813
T,3390.0000,3.6836
E,0.3310,3.6844
E,0.3470,3.6875
T,3382.0000,3.6886
E,0.3610,3.6906
T,3375.0000,3.6936
E,0.3750,3.6938
E,0.3900,3.6969
T,3367.0000,3.6986
E,0.4050,3.7000
E,0.4190,3.7031
T,3360.0000,3.7036
E,0.4330,3.7063
T,3352.0000,3.7086
E,0.4480,3.7094
E,0.4630,3.7125
T,3345.0000,3.7136
E,0.4770,3.7156
T,3338.0000,3.7186
E,0.4900,3.7187
E,0.5010,3.7219
T,3332.0000,3.7236
E,0.5130,3.7250
E,0.5250,3.7281
T,3326.0000,3.7286
E,0.5350,3.7313
T,3320.0000,3.7336
E,0.5470,3.7344
E,0.5590,3.7375
T,3314.0000,3.7386
E,0.5680,3.7406
T,3309.0000,3.7436
E,0.5780,3.7438
E,0.5900,3.7469
T,3304.0000,3.7486
E,0.6010,3.7500
E,0.6100,3.7531
T,3299.0000,3.7536
E,0.6200,3.7562
T,3295.0000,3.7586
E,0.6290,3.7594
E,0.6380,3.7625
T,3290.0000,3.7636
E,0.6460,3.7656
T,3286.0000,3.7686
E,0.6540,3.7688
E,0.6610,3.7719
T,3283.0000,3.7736
E,0.6670,3.7750
E,0.6750,3.7781
T,3279.0000,3.7786
E,0.6800,3.7812
T,3276.0000,3.7836
E,0.6860,3.7844
E,0.6920,3.7875
T,3273.0000,3.7886
E,0.6970,3.7906
T,3271.0000,3.7936
E,0.7030,3.7938
E,0.7070,3.7969
T,3268.0000,3.7986
E,0.7120,3.8000
E,0.7150,3.8031
T,3266.0000,3.8036
E,0.7180,3.8063
T,3265.0000,3.8086
E,0.7220,3.8094
E,0.7230,3.8125
T,3264.0000,3.8136
E,0.7240,3.8156
T,3263.0000,3.8186
E,0.7270,3.8188
E,0.7280,3.8219
T,3263.0000,3.8236
E,0.7280,3.8250
E,0.7280,3.8281
T,3263.0000,3.8286
E,0.7300,3.8312
T,3262.0000,3.8336
E,0.7300,3.8344
E,0.7300,3.8375
T,3262.0000,3.8386
E,0.7300,3.8406
T,3262.0000,3.8436
E,0.7290,3.8438
E,0.7280,3.8469
T,3263.0000,3.8486
E,0.7270,3.8500
E,0.7240,3.8531
T,3265.0000,3.8536
E,0.7230,3.8563
T,3266.0000,3.8586
E,0.7210,3.8594
E,0.7190,3.8625
T,3269.0000,3.8636
E,0.7180,3.8656
T,3272.0000,3.8686
E,0.7160,3.8687
E,0.7150,3.8719
T,3275.0000,3.8736
E,0.7140,3.8750
E,0.7140,3.8781
T,3278.0000,3.8786
E,0.7130,3.8813
T,3282.0000,3.8836
E,0.7120,3.8844
E,0.7120,3.8875
T,3286.0000,3.8885
E,0.7120,3.8906
T,3290.0000,3.8936
E,0.7110,3.8938
E,0.7110,3.8969
T,3295.0000,3.8985
E,0.7100,3.9000
E,0.7100,3.9031
T,3299.0000,3.9035
E,0.7100,3.9062
T,3305.0000,3.9092
E,0.7110,3.9094
E,0.7090,3.9125
T,3309.0000,3.9135
E,0.7010,3.9156
T,3314.0000,3.9185
E,0.6920,3.9188
E,0.6820,3.9219
T,3320.0000,3.9235
E,0.6700,3.9250
E,0.6600,3.9281
T,3325.0000,3.9285
E,0.6470,3.9313
T,3332.0000,3.9335
E,0.6350,3.9344
E,0.6230,3.9375
T,3338.0000,3.9385
E,0.6090,3.9406
T,3345.0000,3.9435
E,0.5960,3.9438
E,0.5790,3.9469
T,3353.0000,3.9485
E,0.5650,3.9500
E,0.5490,3.9531
T,3360.0000,3.9535
E,0.5330,3.9562
T,3368.0000,3.9585
E,0.5180,3.9594
E,0.5030,3.9625
T,3376.0000,3.9635
E,0.4870,3.9656
T,3384.0000,3.9685
E,0.4710,3.9688
E,0.4560,3.9719
T,3392.0000,3.9735
E,0.4390,3.9750
E,0.4240,3.9781
T,3400.0000,3.9785
E,0.4090,3.9813
T,3408.0000,3.9835
E,0.3920,3.9844
E,0.3750,3.9875
T,3416.0000,3.9885
E,0.3580,3.9906
T,3425.0000,3.9935
E,0.3390,3.9937
E,0.3210,3.9969
T,3434.0000,3.9985
E,0.3030,4.0000
E,0.2840,4.0031
T,3443.0000,4.0035
E,0.2650,4.0063
T,3453.0000,4.0085
E,0.2440,4.0094
E,0.2240,4.0125
T,3463.0000,4.0135
E,0.2060,4.0156
T,3472.0000,4.0185
E,0.1860,4.0187
E,0.1650,4.0219
T,3482.0000,4.0235
E,0.1450,4.0250
E,0.1250,4.0281
T,3492.0000,4.0285
E,0.1060,4.0312
T,3502.0000,4.0335
E,0.0860,4.0344
E,0.0670,4.0375
T,3511.0000,4.0385
E,0.0460,4.0406
T,3522.0000,4.0435
E,0.0250,4.0438
E,0.0040,4.0469
T,3532.0000,4.0485
E,-0.0170,4.0500
E,-0.0380,4.0531
T,3542.0000,4.0535
E,-0.0600,4.0563
T,3552.0000,4.0585
E,-0.0800,4.0594
E,-0.1000,4.0625
T,3563.0000,4.0635
E,-0.1210,4.0656
T,3573.0000,4.0685
E,-0.1400,4.0687
E,-0.1590,4.0719
T,3583.0000,4.0735
E,-0.1800,4.0750
E,-0.2000,4.0781
T,3593.0000,4.0785
E,-0.2200,4.0813
T,3603.0000,4.0835
E,-0.2420,4.0844
E,-0.2650,4.0875
T,3613.0000,4.0885
E,-0.2850,4.0906
T,3624.0000,4.0935
E,-0.3070,4.0937
E,-0.3280,4.0969
T,3634.0000,4.0985
E,-0.3480,4.1000
E,-0.3690,4.1031
T,3644.0000,4.1035
E,-0.3900,4.1063
T,3655.0000,4.1085
E,-0.4090,4.1094
E,-0.4290,4.1125
T,3664.0000,4.1135
E,-0.4490,4.1156
T,3674.0000,4.1185
E,-0.4680,4.1188
E,-0.4860,4.1219
T,3683.0000,4.1235
E,-0.5060,4.1250
E,-0.5250,4.1281
T,3694.0000,4.1285
E,-0.5450,4.1312
T,3704.0000,4.1335
E,-0.5650,4.1344
E,-0.5850,4.1375
T,3714.0000,4.1385
E,-0.6040,4.1406
T,3724.0000,4.1435
E,-0.6230,4.1438
E,-0.6420,4.1469
T,3733.0000,4.1485
E,-0.6600,4.1500
E,-0.6780,4.1531
T,3742.0000,4.1535
E,-0.6950,4.1562
T,3751.0000,4.1585
E,-0.7120,4.1594
E,-0.7270,4.1625
T,3759.0000,4.1635
E,-0.7460,4.1656
T,3768.0000,4.1685
E,-0.7620,4.1688
E,-0.7790,4.1719
T,3777.0000,4.1735
E,-0.7970,4.1750
E,-0.8140,4.1781
T,3786.0000,4.1785
E,-0.8310,4.1813
T,3794.0000,4.1835
E,-0.8470,4.1844
E,-0.8630,4.1875
T,3803.0000,4.1885
E,-0.8780,4.1906
T,3811.0000,4.1935
E,-0.8940,4.1937
E,-0.9080,4.1969
T,3818.0000,4.1985
E,-0.9220,4.2000
E,-0.9360,4.2031
T,3826.0000,4.2035
E,-0.9490,4.2063
T,3833.0000,4.2084
E,-0.9610,4.2094
E,-0.9740,4.2125
T,3840.0000,4.2134
E,-0.9870,4.2156
T,3845.0000,4.2184
