type,value,time
T,3858.0000,2.1084
E,-1.1060,2.1094
E,-1.1180,2.1125
T,3864.0000,2.1134
E,-1.1300,2.1156
T,3870.0000,2.1184
E,-1.1420,2.1188
E,-1.1510,2.1219
T,3876.0000,2.1234
E,-1.1620,2.1250
E,-1.1710,2.1281
T,3881.0000,2.1284
E,-1.1800,2.1313
T,3886.0000,2.1334
E,-1.1890,2.1344
E,-1.1970,2.1375
T,3890.0000,2.1384
E,-1.2050,2.1406
T,3895.0000,2.1434
E,-1.2130,2.1437
E,-1.2200,2.1469
T,3898.0000,2.1484
E,-1.2270,2.1500
E,-1.2330,2.1531
T,3902.0000,2.1534
E,-1.2380,2.1563
T,3905.0000,2.1584
E,-1.2460,2.1594
E,-1.2510,2.1625
T,3908.0000,2.1634
E,-1.2550,2.1656
T,3911.0000,2.1684
E,-1.2590,2.1688
E,-1.2640,2.1719
T,3913.0000,2.1734
E,-1.2680,2.1750
E,-1.2730,2.1781
T,3916.0000,2.1784
E,-1.2760,2.1812
T,3917.0000,2.1834
E,-1.2790,2.1844
E,-1.2810,2.1875
T,3919.0000,2.1884
E,-1.2840,2.1906
T,3920.0000,2.1934
E,-1.2860,2.1938
E,-1.2870,2.1969
T,3920.0000,2.1984
E,-1.2880,2.2000
E,-1.2890,2.2031
T,3921.0000,2.2034
E,-1.2900,2.2062
T,3921.0000,2.2084
E,-1.2910,2.2094
E,-1.2910,2.2125
T,3922.0000,2.2134
E,-1.2910,2.2156
T,3922.0000,2.2184
E,-1.2910,2.2188
E,-1.2910,2.2219
T,3921.0000,2.2234
E,-1.2910,2.2250
E,-1.2910,2.2281
T,3921.0000,2.2284
E,-1.2910,2.2313
T,3920.0000,2.2334
E,-1.2900,2.2344
E,-1.2880,2.2375
T,3918.0000,2.2383
E,-1.2860,2.2406
T,3916.0000,2.2433
E,-1.2840,2.2437
E,-1.2800,2.2469
T,3914.0000,2.2483
E,-1.2770,2.2500
E,-1.2740,2.2531
T,3911.0000,2.2533
E,-1.2700,2.2563
T,3908.0000,2.2583
E,-1.2660,2.2594
E,-1.2610,2.2625
T,3904.0000,2.2633
E,-1.2540,2.2656
T,3900.0000,2.2683
E,-1.2470,2.2687
E,-1.2390,2.2719
T,3896.0000,2.2733
E,-1.2320,2.2750
E,-1.2230,2.2781
T,3891.0000,2.2783
E,-1.2150,2.2812
T,3886.0000,2.2833
E,-1.2060,2.2844
E,-1.1980,2.2875
T,3882.0000,2.2883
E,-1.1880,2.2906
T,3876.0000,2.2933
E,-1.1780,2.2937
E,-1.1680,2.2969
T,3871.0000,2.2983
E,-1.1570,2.3000
E,-1.1460,2.3031
T,3865.0000,2.3033
E,-1.1360,2.3063
T,3859.0000,2.3083
E,-1.1240,2.3094
E,-1.1120,2.3125
T,3852.0000,2.3133
E,-1.0990,2.3156
T,3845.0000,2.3183
E,-1.0880,2.3188
E,-1.0760,2.3219
T,3839.0000,2.3233
E,-1.0650,2.3250
E,-1.0530,2.3281
T,3832.0000,2.3283
E,-1.0400,2.3313
T,3824.0000,2.3333
E,-1.0270,2.3344
E,-1.0140,2.3375
T,3818.0000,2.3383
E,-1.0010,2.3406
T,3810.0000,2.3433
E,-0.9860,2.3438
E,-0.9710,2.3469
T,3802.0000,2.3483
E,-0.9570,2.3500
E,-0.9410,2.3531
T,3794.0000,2.3533
E,-0.9250,2.3562
T,3786.0000,2.3583
E,-0.9090,2.3594
E,-0.8930,2.3625
T,3777.0000,2.3633
E,-0.8760,2.3656
T,3768.0000,2.3683
E,-0.8570,2.3687
E,-0.8380,2.3719
T,3758.0000,2.3733
E,-0.8210,2.3750
E,-0.8040,2.3781
T,3750.0000,2.3783
E,-0.7850,2.3813
T,3740.0000,2.3833
E,-0.7670,2.3844
E,-0.7510,2.3875
T,3732.0000,2.3883
E,-0.7320,2.3906
T,3722.0000,2.3933
E,-0.7150,2.3938
E,-0.6970,2.3969
T,3713.0000,2.3983
E,-0.6790,2.4000
E,-0.6600,2.4031
T,3704.0000,2.4033
E,-0.6410,2.4063
T,3694.0000,2.4083
E,-0.6220,2.4094
E,-0.6020,2.4125
T,3684.0000,2.4133
E,-0.5840,2.4156
T,3674.0000,2.4183
E,-0.5640,2.4188
E,-0.5440,2.4219
T,3664.0000,2.4233
E,-0.5250,2.4250
E,-0.5050,2.4281
T,3654.0000,2.4283
E,-0.4860,2.4313
T,3644.0000,2.4333
E,-0.4660,2.4344
E,-0.4460,2.4375
T,3634.0000,2.4383
E,-0.4250,2.4406
T,3624.0000,2.4432
E,-0.4050,2.4437
E,-0.3840,2.4469
T,3614.0000,2.4482
E,-0.3640,2.4500
E,-0.3420,2.4531
T,3603.0000,2.4532
E,-0.3210,2.4562
T,3592.0000,2.4582
E,-0.3000,2.4594
E,-0.2800,2.4625
T,3582.0000,2.4632
E,-0.2600,2.4656
T,3572.0000,2.4682
E,-0.2400,2.4687
E,-0.2200,2.4719
T,3562.0000,2.4732
E,-0.2000,2.4750
E,-0.1800,2.4781
T,3552.0000,2.4782
E,-0.1610,2.4813
T,3542.0000,2.4832
E,-0.1410,2.4844
E,-0.1210,2.4875
T,3531.0000,2.4882
E,-0.1010,2.4906
T,3521.0000,2.4932
E,-0.0800,2.4938
E,-0.0600,2.4969
T,3510.0000,2.4982
E,-0.0400,2.5000
E,-0.0190,2.5031
T,3500.0000,2.5032
E,0.0010,2.5063
T,3490.0000,2.5082
E,0.0210,2.5094
E,0.0420,2.5125
T,3480.0000,2.5132
E,0.0620,2.5156
T,3471.0000,2.5182
E,0.0810,2.5188
E,0.0990,2.5219
T,3462.0000,2.5232
E,0.1180,2.5250
E,0.1360,2.5281
T,3452.0000,2.5282
E,0.1540,2.5313
T,3443.0000,2.5332
E,0.1720,2.5344
E,0.1890,2.5375
T,3433.0000,2.5382
E,0.2060,2.5406
T,3424.0000,2.5432
E,0.2230,2.5438
E,0.2390,2.5469
T,3416.0000,2.5482
E,0.2550,2.5500
E,0.2710,2.5531
T,3407.0000,2.5533
E,0.2870,2.5562
T,3399.0000,2.5582
E,0.3020,2.5594
E,0.3180,2.5625
T,3391.0000,2.5632
E,0.3330,2.5656
T,3383.0000,2.5682
E,0.3490,2.5687
E,0.3630,2.5719
T,3375.0000,2.5732
E,0.3780,2.5750
E,0.3930,2.5781
T,3368.0000,2.5782
E,0.4070,2.5812
T,3360.0000,2.5832
E,0.4220,2.5844
E,0.4360,2.5875
T,3353.0000,2.5882
E,0.4510,2.5906
T,3345.0000,2.5932
E,0.4650,2.5937
E,0.4780,2.5969
T,3339.0000,2.5982
E,0.4920,2.6000
E,0.5070,2.6031
T,3331.0000,2.6032
E,0.5200,2.6062
T,3326.0000,2.6082
E,0.5330,2.6094
E,0.5460,2.6125
T,3320.0000,2.6132
E,0.5580,2.6156
T,3315.0000,2.6182
E,0.5700,2.6188
E,0.5810,2.6219
T,3309.0000,2.6232
E,0.5920,2.6250
E,0.6040,2.6281
T,3304.0000,2.6282
E,0.6150,2.6312
T,3300.0000,2.6332
E,0.6250,2.6344
E,0.6360,2.6375
T,3295.0000,2.6382
E,0.6450,2.6406
T,3291.0000,2.6432
E,0.6550,2.6438
E,0.6640,2.6469
T,3287.0000,2.6482
E,0.6730,2.6500
E,0.6800,2.6531
T,3283.0000,2.6532
E,0.6880,2.6562
T,3280.0000,2.6582
E,0.6970,2.6594
E,0.7030,2.6625
T,3277.0000,2.6632
E,0.7110,2.6656
T,3274.0000,2.6682
E,0.7170,2.6688
E,0.7230,2.6719
T,3271.0000,2.6732
E,0.7290,2.6750
E,0.7350,2.6781
T,3268.0000,2.6782
E,0.7400,2.6812
T,3267.0000,2.6832
E,0.7450,2.6844
E,0.7490,2.6875
T,3265.0000,2.6882
E,0.7520,2.6906
T,3264.0000,2.6932
E,0.7560,2.6938
E,0.7580,2.6969
T,3263.0000,2.6982
E,0.7600,2.7000
E,0.7620,2.7031
T,3263.0000,2.7032
E,0.7630,2.7062
T,3263.0000,2.7082
E,0.7660,2.7094
E,0.7680,2.7125
T,3262.0000,2.7132
E,0.7680,2.7156
T,3263.0000,2.7182
E,0.7680,2.7187
E,0.7690,2.7219
T,3263.0000,2.7232
E,0.7690,2.7250
E,0.7690,2.7281
T,3263.0000,2.7282
E,0.7670,2.7313
T,3264.0000,2.7332
E,0.7650,2.7344
E,0.7620,2.7375
T,3266.0000,2.7381
E,0.7580,2.7406
T,3268.0000,2.7431
E,0.7540,2.7438
E,0.7500,2.7469
T,3271.0000,2.7481
E,0.7450,2.7500
E,0.7390,2.7531
T,3273.0000,2.7531
E,0.7330,2.7562
T,3277.0000,2.7581
E,0.7260,2.7594
E,0.7180,2.7625
T,3281.0000,2.7631
E,0.7090,2.7656
T,3285.0000,2.7681
E,0.7000,2.7687
E,0.6920,2.7719
T,3289.0000,2.7731
E,0.6820,2.7750
E,0.6720,2.7781
T,3294.0000,2.7781
E,0.6640,2.7812
T,3299.0000,2.7831
E,0.6560,2.7844
E,0.6460,2.7875
T,3303.0000,2.7881
E,0.6370,2.7906
T,3309.0000,2.7931
E,0.6260,2.7938
E,0.6170,2.7969
T,3314.0000,2.7981
E,0.6060,2.8000
T,3319.0000,2.8031
E,0.5950,2.8031
E,0.5830,2.8062
T,3325.0000,2.8081
E,0.5710,2.8094
E,0.5600,2.8125
T,3331.0000,2.8131
E,0.5470,2.8156
T,3338.0000,2.8181
E,0.5320,2.8188
E,0.5180,2.8219
T,3345.0000,2.8231
E,0.5060,2.8250
T,3352.0000,2.8281
E,0.4910,2.8281
E,0.4770,2.8312
T,3359.0000,2.8331
E,0.4620,2.8344
E,0.4460,2.8375
T,3367.0000,2.8381
E,0.4300,2.8406
T,3375.0000,2.8431
E,0.4150,2.8438
E,0.3990,2.8469
T,3383.0000,2.8481
E,0.3840,2.8500
T,3391.0000,2.8531
E,0.3690,2.8531
E,0.3530,2.8562
T,3399.0000,2.8581
E,0.3370,2.8594
E,0.3210,2.8625
T,3408.0000,2.8631
E,0.3050,2.8656
T,3416.0000,2.8681
E,0.2870,2.8688
E,0.2700,2.8719
T,3425.0000,2.8732
E,0.2520,2.8750
T,3434.0000,2.8781
E,0.2350,2.8781
E,0.2160,2.8813
T,3443.0000,2.8831
E,0.1970,2.8844
E,0.1780,2.8875
T,3453.0000,2.8881
E,0.1590,2.8906
T,3462.0000,2.8931
E,0.1390,2.8938
E,0.1210,2.8969
T,3472.0000,2.8981
E,0.1010,2.9000
T,3481.0000,2.9031
E,0.0830,2.9031
E,0.0630,2.9062
T,3491.0000,2.9081
E,0.0440,2.9094
E,0.0240,2.9125
T,3501.0000,2.9131
E,0.0050,2.9156
T,3511.0000,2.9181
E,-0.0150,2.9188
E,-0.0350,2.9219
T,3520.0000,2.9231
E,-0.0550,2.9250
T,3531.0000,2.9281
E,-0.0750,2.9281
E,-0.0960,2.9313
T,3542.0000,2.9331
E,-0.1180,2.9344
E,-0.1380,2.9375
T,3552.0000,2.9381
E,-0.1600,2.9406
T,3562.0000,2.9431
E,-0.1800,2.9437
E,-0.1990,2.9469
T,3572.0000,2.9481
E,-0.2210,2.9500
T,3582.0000,2.9531
E,-0.2400,2.9531
E,-0.2610,2.9562
T,3592.0000,2.9581
E,-0.2810,2.9594
E,-0.3000,2.9625
T,3602.0000,2.9631
E,-0.3220,2.9656
T,3612.0000,2.9681
E,-0.3430,2.9688
E,-0.3640,2.9719
T,3623.0000,2.9731
E,-0.3840,2.9750
T,3633.0000,2.9781
E,-0.4050,2.9781
E,-0.4270,2.9812
T,3644.0000,2.9830
E,-0.4460,2.9844
E,-0.4670,2.9875
T,3653.0000,2.9880
E,-0.4860,2.9906
T,3663.0000,2.9931
E,-0.5060,2.9938
E,-0.5250,2.9969
T,3673.0000,2.9981
E,-0.5440,3.0000
T,3683.0000,3.0031
E,-0.5640,3.0031
E,-0.5830,3.0062
T,3693.0000,3.0080
E,-0.6030,3.0094
E,-0.6230,3.0125
T,3703.0000,3.0131
E,-0.6420,3.0156
T,3713.0000,3.0181
E,-0.6620,3.0188
E,-0.6810,3.0219
T,3723.0000,3.0230
E,-0.6990,3.0250
T,3732.0000,3.0281
E,-0.7160,3.0281
E,-0.7350,3.0313
T,3741.0000,3.0331
E,-0.7510,3.0344
E,-0.7690,3.0375
T,3750.0000,3.0380
E,-0.7870,3.0406
T,3759.0000,3.0430
E,-0.8020,3.0438
E,-0.8200,3.0469
T,3768.0000,3.0480
E,-0.8370,3.0500
T,3777.0000,3.0531
E,-0.8550,3.0531
E,-0.8720,3.0562
T,3786.0000,3.0580
E,-0.8900,3.0594
E,-0.9060,3.0625
T,3794.0000,3.0630
E,-0.9230,3.0656
T,3802.0000,3.0680
E,-0.9390,3.0687
E,-0.9540,3.0719
T,3810.0000,3.0730
E,-0.9690,3.0750
T,3818.0000,3.0780
E,-0.9830,3.0781
E,-0.9980,3.0812
T,3825.0000,3.0830
E,-1.0120,3.0844
E,-1.0250,3.0875
T,3832.0000,3.0880
E,-1.0380,3.0906
T,3839.0000,3.0930
E,-1.0490,3.0938
E,-1.0600,3.0969
T,3845.0000,3.0980
E,-1.0720,3.1000
T,3851.0000,3.1030
E,-1.0840,3.1031
E,-1.0950,3.1063
T,3857.0000,3.1080
E,-1.1050,3.1094
E,-1.1170,3.1125
T,3864.0000,3.1130
E,-1.1300,3.1156
T,3870.0000,3.1180
E,-1.1420,3.1187
E,-1.1510,3.1219
T,3876.0000,3.1230
E,-1.1630,3.1250
T,3881.0000,3.1280
E,-1.1720,3.1281
E,-1.1810,3.1313
T,3886.0000,3.1330
E,-1.1890,3.1344
E,-1.1960,3.1375
T,3890.0000,3.1380
E,-1.2040,3.1406
T,3894.0000,3.1430
E,-1.2120,3.1438
E,-1.2190,3.1469
T,3898.0000,3.1480
E,-1.2260,3.1500
T,3901.0000,3.1530
E,-1.2330,3.1531
E,-1.2390,3.1563
T,3905.0000,3.1580
E,-1.2450,3.1594
E,-1.2520,3.1625
T,3908.0000,3.1630
E,-1.2570,3.1656
T,3910.0000,3.1680
E,-1.2610,3.1688
E,-1.2660,3.1719
T,3913.0000,3.1730
E,-1.2710,3.1750
T,3915.0000,3.1780
E,-1.2750,3.1781
E,-1.2790,3.1812
T,3917.0000,3.1830
E,-1.2810,3.1844
E,-1.2840,3.1875
T,3919.0000,3.1880
E,-1.2860,3.1906
T,3920.0000,3.1930
E,-1.2880,3.1938
E,-1.2910,3.1969
T,3921.0000,3.1980
E,-1.2910,3.2000
T,3921.0000,3.2030
E,-1.2920,3.2031
E,-1.2930,3.2063
T,3922.0000,3.2080
E,-1.2940,3.2094
E,-1.2940,3.2125
T,3922.0000,3.2130
E,-1.2940,3.2156
T,3922.0000,3.2180
E,-1.2940,3.2188
E,-1.2940,3.2219
T,3921.0000,3.2230
E,-1.2940,3.2250
T,3921.0000,3.2280
E,-1.2940,3.2281
E,-1.2930,3.2312
T,3920.0000,3.2330
E,-1.2920,3.2344
E,-1.2910,3.2375
T,3918.0000,3.2380
E,-1.2880,3.2406
T,3916.0000,3.2429
E,-1.2860,3.2438
E,-1.2830,3.2469
T,3914.0000,3.2480
E,-1.2800,3.2500
T,3911.0000,3.2529
E,-1.2770,3.2531
E,-1.2730,3.2562
T,3908.0000,3.2579
E,-1.2680,3.2594
E,-1.2620,3.2625
T,3904.0000,3.2629
E,-1.2550,3.2656
T,3900.0000,3.2679
E,-1.2480,3.2688
E,-1.2400,3.2719
T,3896.0000,3.2729
E,-1.2320,3.2750
T,3891.0000,3.2779
E,-1.2240,3.2781
E,-1.2170,3.2812
T,3887.0000,3.2829
E,-1.2080,3.2844
E,-1.1990,3.2875
T,3882.0000,3.2879
E,-1.1900,3.2906
T,3876.0000,3.2929
E,-1.1820,3.2938
E,-1.1720,3.2969
T,3871.0000,3.2979
E,-1.1610,3.3000
T,3866.0000,3.3029
E,-1.1510,3.3031
E,-1.1410,3.3063
T,3859.0000,3.3079
E,-1.1280,3.3094
E,-1.1170,3.3125
T,3852.0000,3.3129
E,-1.1050,3.3156
T,3846.0000,3.3179
E,-1.0930,3.3188
E,-1.0810,3.3219
T,3839.0000,3.3229
E,-1.0700,3.3250
T,3833.0000,3.3279
E,-1.0570,3.3281
E,-1.0430,3.3313
T,3826.0000,3.3329
E,-1.0310,3.3344
E,-1.0180,3.3375
T,3819.0000,3.3379
E,-1.0030,3.3406
T,3811.0000,3.3429
E,-0.9890,3.3438
E,-0.9730,3.3469
T,3803.0000,3.3479
E,-0.9560,3.3500
T,3795.0000,3.3529
E,-0.9410,3.3531
E,-0.9250,3.3562
T,3786.0000,3.3579
E,-0.9080,3.3594
E,-0.8910,3.3625
T,3778.0000,3.3629
E,-0.8740,3.3656
T,3769.0000,3.3679
E,-0.8560,3.3688
E,-0.8380,3.3719
T,3760.0000,3.3729
E,-0.8200,3.3750
T,3751.0000,3.3779
E,-0.8040,3.3781
E,-0.7860,3.3812
T,3741.0000,3.3829
E,-0.7700,3.3844
E,-0.7540,3.3875
T,3733.0000,3.3879
E,-0.7360,3.3906
T,3724.0000,3.3929
E,-0.7180,3.3938
E,-0.7010,3.3969
T,3714.0000,3.3979
E,-0.6840,3.4000
T,3705.0000,3.4029
E,-0.6670,3.4031
E,-0.6480,3.4063
T,3695.0000,3.4079
E,-0.6300,3.4094
E,-0.6110,3.4125
T,3685.0000,3.4129
E,-0.5920,3.4156
T,3674.0000,3.4179
E,-0.5730,3.4187
E,-0.5550,3.4219
T,3665.0000,3.4229
E,-0.5360,3.4250
T,3655.0000,3.4279
E,-0.5180,3.4281
E,-0.5000,3.4312
T,3645.0000,3.4329
E,-0.4820,3.4344
E,-0.4630,3.4375
T,3635.0000,3.4379
E,-0.4460,3.4406
T,3625.0000,3.4429
E,-0.4280,3.4437
E,-0.4100,3.4469
T,3615.0000,3.4479
E,-0.3920,3.4500
T,3604.0000,3.4529
E,-0.3740,3.4531
E,-0.3550,3.4562
T,3594.0000,3.4579
E,-0.3360,3.4594
E,-0.3180,3.4625
T,3583.0000,3.4629
E,-0.2990,3.4656
T,3573.0000,3.4679
E,-0.2800,3.4687
E,-0.2620,3.4719
T,3562.0000,3.4729
E,-0.2430,3.4750
T,3553.0000,3.4779
E,-0.2260,3.4781
E,-0.2090,3.4812
T,3543.0000,3.4829
E,-0.1910,3.4844
E,-0.1730,3.4875
T,3532.0000,3.4879
E,-0.1530,3.4906
T,3522.0000,3.4929
E,-0.1340,3.4938
E,-0.1140,3.4969
T,3511.0000,3.4979
E,-0.0960,3.5000
T,3501.0000,3.5029
E,-0.0780,3.5031
E,-0.0620,3.5062
T,3491.0000,3.5079
E,-0.0440,3.5094
E,-0.0250,3.5125
T,3481.0000,3.5129
E,-0.0060,3.5156
T,3472.0000,3.5179
E,0.0110,3.5187
E,0.0290,3.5219
T,3463.0000,3.5229
E,0.0470,3.5250
T,3453.0000,3.5279
E,0.0650,3.5281
E,0.0820,3.5312
T,3444.0000,3.5329
E,0.0990,3.5344
E,0.1140,3.5375
T,3435.0000,3.5379
E,0.1320,3.5406
T,3425.0000,3.5428
E,0.1500,3.5438
E,0.1650,3.5469
T,3416.0000,3.5479
E,0.1810,3.5500
T,3408.0000,3.5528
E,0.1970,3.5531
E,0.2120,3.5562
T,3399.0000,3.5579
E,0.2270,3.5594
E,0.2410,3.5625
T,3391.0000,3.5628
E,0.2560,3.5656
T,3384.0000,3.5678
E,0.2700,3.5688
E,0.2840,3.5719
T,3376.0000,3.5728
E,0.3000,3.5750
T,3369.0000,3.5779
E,0.3160,3.5781
E,0.3310,3.5812
T,3361.0000,3.5828
E,0.3450,3.5844
E,0.3590,3.5875
T,3354.0000,3.5878
E,0.3740,3.5906
T,3346.0000,3.5928
E,0.3890,3.5937
E,0.4030,3.5969
T,3339.0000,3.5979
E,0.4170,3.6000
T,3333.0000,3.6028
E,0.4300,3.6031
E,0.4430,3.6062
T,3326.0000,3.6078
E,0.4550,3.6094
E,0.4650,3.6125
T,3321.0000,3.6128
E,0.4740,3.6156
T,3316.0000,3.6179
E,0.4840,3.6188
E,0.4970,3.6219
T,3309.0000,3.6228
E,0.5070,3.6250
T,3305.0000,3.6278
E,0.5170,3.6281
E,0.5260,3.6313
T,3300.0000,3.6328
E,0.5350,3.6344
E,0.5450,3.6375
T,3296.0000,3.6378
E,0.5550,3.6406
T,3291.0000,3.6428
E,0.5630,3.6437
E,0.5720,3.6469
T,3287.0000,3.6478
E,0.5800,3.6500
T,3283.0000,3.6528
E,0.5880,3.6531
E,0.5950,3.6562
T,3280.0000,3.6578
E,0.6020,3.6594
E,0.6100,3.6625
T,3277.0000,3.6628
E,0.6160,3.6656
T,3274.0000,3.6678
E,0.6230,3.6687
E,0.6290,3.6719
T,3271.0000,3.6728
E,0.6360,3.6750
T,3269.0000,3.6778
E,0.6410,3.6781
E,0.6470,3.6812
T,3267.0000,3.6828
E,0.6520,3.6844
E,0.6570,3.6875
T,3266.0000,3.6878
E,0.6630,3.6906
T,3264.0000,3.6928
E,0.6670,3.6937
E,0.6710,3.6969
T,3263.0000,3.6978
E,0.6760,3.7000
T,3263.0000,3.7028
E,0.6800,3.7031
E,0.6840,3.7063
T,3263.0000,3.7078
E,0.6880,3.7094
E,0.6910,3.7125
T,3262.0000,3.7128
E,0.6950,3.7156
T,3262.0000,3.7178
E,0.6980,3.7188
E,0.7020,3.7219
T,3262.0000,3.7228
E,0.7050,3.7250
T,3263.0000,3.7278
E,0.7080,3.7281
E,0.7110,3.7312
T,3265.0000,3.7328
E,0.7120,3.7344
E,0.7120,3.7375
T,3267.0000,3.7378
E,0.7120,3.7406
T,3269.0000,3.7428
E,0.7120,3.7438
E,0.7110,3.7469
T,3272.0000,3.7478
E,0.7090,3.7500
T,3275.0000,3.7528
E,0.7070,3.7531
E,0.7060,3.7562
T,3278.0000,3.7578
E,0.7040,3.7594
E,0.7020,3.7625
T,3282.0000,3.7628
E,0.7000,3.7656
T,3285.0000,3.7677
E,0.6950,3.7687
E,0.6890,3.7719
T,3289.0000,3.7727
E,0.6830,3.7750
T,3293.0000,3.7777
E,0.6750,3.7781
E,0.6670,3.7813
T,3297.0000,3.7827
E,0.6580,3.7844
E,0.6480,3.7875
T,3302.0000,3.7878
E,0.6370,3.7906
T,3307.0000,3.7927
E,0.6280,3.7938
E,0.6160,3.7969
T,3312.0000,3.7977
E,0.6060,3.8000
T,3318.0000,3.8027
E,0.5930,3.8031
E,0.5800,3.8062
T,3325.0000,3.8077
E,0.5700,3.8094
E,0.5590,3.8125
T,3330.0000,3.8127
E,0.5460,3.8156
T,3337.0000,3.8177
E,0.5340,3.8188
E,0.5200,3.8219
T,3344.0000,3.8227
E,0.5050,3.8250
T,3351.0000,3.8277
E,0.4910,3.8281
E,0.4760,3.8312
T,3359.0000,3.8328
E,0.4610,3.8344
E,0.4470,3.8375
T,3366.0000,3.8377
E,0.4310,3.8406
T,3374.0000,3.8427
E,0.4140,3.8437
E,0.3990,3.8469
T,3383.0000,3.8477
E,0.3840,3.8500
T,3391.0000,3.8527
E,0.3670,3.8531
E,0.3520,3.8562
T,3398.0000,3.8577
E,0.3360,3.8594
E,0.3200,3.8625
T,3406.0000,3.8627
E,0.3040,3.8656
T,3415.0000,3.8677
E,0.2870,3.8688
E,0.2700,3.8719
T,3423.0000,3.8727
E,0.2510,3.8750
T,3433.0000,3.8777
E,0.2330,3.8781
E,0.2150,3.8812
T,3442.0000,3.8827
E,0.1960,3.8844
E,0.1760,3.8875
T,3452.0000,3.8877
E,0.1560,3.8906
T,3461.0000,3.8927
E,0.1370,3.8938
E,0.1170,3.8969
T,3471.0000,3.8977
E,0.0980,3.9000
T,3480.0000,3.9027
E,0.0790,3.9031
E,0.0590,3.9062
T,3490.0000,3.9077
E,0.0400,3.9094
E,0.0200,3.9125
T,3500.0000,3.9127
E,0.0020,3.9156
T,3509.0000,3.9177
E,-0.0180,3.9188
E,-0.0380,3.9219
T,3519.0000,3.9227
E,-0.0590,3.9250
T,3529.0000,3.9277
E,-0.0790,3.9281
E,-0.1010,3.9312
T,3540.0000,3.9327
E,-0.1220,3.9344
E,-0.1430,3.9375
T,3551.0000,3.9377
E,-0.1640,3.9406
T,3561.0000,3.9427
E,-0.1830,3.9437
E,-0.2020,3.9469
T,3571.0000,3.9477
E,-0.2220,3.9500
T,3581.0000,3.9527
E,-0.2410,3.9531
E,-0.2600,3.9562
T,3591.0000,3.9577
E,-0.2800,3.9594
E,-0.3000,3.9625
T,3601.0000,3.9627
E,-0.3220,3.9656
T,3612.0000,3.9677
E,-0.3430,3.9687
E,-0.3640,3.9719
T,3622.0000,3.9727
E,-0.3860,3.9750
T,3632.0000,3.9777
E,-0.4070,3.9781
E,-0.4270,3.9812
T,3642.0000,3.9827
E,-0.4480,3.9844
E,-0.4670,3.9875
T,3652.0000,3.9877
E,-0.4870,3.9906
T,3662.0000,3.9927
E,-0.5080,3.9938
E,-0.5270,3.9969
T,3672.0000,3.9977
E,-0.5460,4.0000
T,3682.0000,4.0027
E,-0.5660,4.0031
E,-0.5860,4.0062
T,3692.0000,4.0077
E,-0.6060,4.0094
E,-0.6240,4.0125
T,3702.0000,4.0127
E,-0.6450,4.0156
T,3712.0000,4.0177
E,-0.6650,4.0188
E,-0.6830,4.0219
T,3722.0000,4.0227
E,-0.7020,4.0250
T,3732.0000,4.0277
E,-0.7220,4.0281
E,-0.7400,4.0312
T,3741.0000,4.0327
E,-0.7570,4.0344
E,-0.7730,4.0375
T,3749.0000,4.0377
E,-0.7890,4.0406
T,3758.0000,4.0427
E,-0.8070,4.0437
E,-0.8240,4.0469
T,3766.0000,4.0476
E,-0.8410,4.0500
T,3776.0000,4.0526
E,-0.8590,4.0531
E,-0.8760,4.0562
T,3784.0000,4.0576
E,-0.8920,4.0594
E,-0.9080,4.0625
T,3793.0000,4.0626
E,-0.9240,4.0656
T,3801.0000,4.0676
E,-0.9390,4.0687
E,-0.9540,4.0719
T,3809.0000,4.0726
E,-0.9680,4.0750
T,3817.0000,4.0776
E,-0.9820,4.0781
E,-0.9970,4.0813
T,3824.0000,4.0826
E,-1.0100,4.0844
E,-1.0230,4.0875
T,3831.0000,4.0876
E,-1.0370,4.0906
T,3838.0000,4.0926
E,-1.0490,4.0937
E,-1.0610,4.0969
T,3845.0000,4.0976
E,-1.0740,4.1000
T,3851.0000,4.1026
E,-1.0860,4.1031
E,-1.0970,4.1062
T,3857.0000,4.1076
E,-1.1090,4.1094
E,-1.1200,4.1125
T,3863.0000,4.1126
E,-1.1320,4.1156
T,3869.0000,4.1176
E,-1.1420,4.1188
E,-1.1530,4.1219
T,3875.0000,4.1226
E,-1.1630,4.1250
T,3880.0000,4.1276
E,-1.1720,4.1281
E,-1.1810,4.1312
T,3885.0000,4.1326
E,-1.1900,4.1344
E,-1.1990,4.1375
T,3890.0000,4.1376
E,-1.2070,4.1406
T,3894.0000,4.1426
E,-1.2150,4.1438
E,-1.2210,4.1469
T,3898.0000,4.1476
E,-1.2290,4.1500
T,3901.0000,4.1527
E,-1.2350,4.1531
E,-1.2400,4.1562
T,3904.0000,4.1576
E,-1.2470,4.1594
E,-1.2520,4.1625
T,3907.0000,4.1626
E,-1.2570,4.1656
T,3910.0000,4.1676
E,-1.2620,4.1687
E,-1.2670,4.1719
T,3913.0000,4.1726
E,-1.2710,4.1750
T,3915.0000,4.1776
E,-1.2750,4.1781
E,-1.2790,4.1813
T,3917.0000,4.1826
E,-1.2830,4.1844
E,-1.2850,4.1875
T,3918.0000,4.1876
E,-1.2870,4.1906
T,3920.0000,4.1926
E,-1.2890,4.1937
E,-1.2900,4.1969
T,3920.0000,4.1976
E,-1.2920,4.2000
T,3921.0000,4.2026
E,-1.2940,4.2031
E,-1.2950,4.2063
T,3922.0000,4.2076
E,-1.2950,4.2094
E,-1.2950,4.2125
T,3922.0000,4.2126
