Time (s),Position (ticks)
5.3561,3526
5.3611,3551
5.3661,3578
5.3711,3603
5.3761,3629
5.3811,3654
5.3861,3679
5.3911,3703
5.3961,3726
5.4015,3750
5.4061,3768
5.4111,3788
5.4161,3806
5.4211,3822
5.4261,3835
5.4311,3846
5.4361,3855
5.4411,3862
5.4461,3866
5.4511,3869
5.4561,3869
5.4611,3868
5.4661,3863
5.4711,3856
5.4761,3846
5.4811,3834
5.4861,3819
5.4911,3803
5.4961,3784
5.5011,3764
5.5061,3741
5.5111,3718
5.5161,3694
5.5211,3670
5.5261,3643
5.5311,3618
5.5361,3591
5.5411,3566
5.5461,3541
5.5511,3516
5.5561,3491
5.5611,3466
5.5661,3444
5.5711,3423
5.576,3402
5.5811,3385
5.586,3369
5.591,3355
5.596,3342
5.601,3332
5.606,3325
5.611,3320
5.616,3318
5.621,3317
5.626,3318
5.631,3322
5.636,3328
5.641,3338
5.646,3350
5.651,3365
5.656,3382
5.661,3400
5.666,3420
5.671,3442
5.676,3465
5.681,3490
5.686,3515
5.691,3540
5.696,3567
5.701,3593
5.706,3618
5.711,3644
5.716,3669
5.7213,3694
5.726,3717
5.731,3740
5.736,3761
5.741,3781
5.746,3799
5.751,3816
5.756,3830
5.761,3841
5.766,3851
5.771,3858
5.776,3863
5.781,3865
5.786,3866
5.791,3864
5.7959,3860
5.8009,3853
5.8059,3843
5.8109,3831
5.8159,3816
5.8209,3798
5.8259,3779
5.8309,3758
5.8359,3736
5.8409,3712
5.8459,3688
5.8509,3663
5.8559,3637
5.8609,3611
5.8659,3584
5.8709,3558
5.8759,3533
5.8809,3508
5.8859,3483
5.8909,3459
5.8959,3437
5.9009,3415
5.9059,3396
5.9109,3379
5.9159,3365
5.9209,3351
5.9259,3340
5.9309,3331
5.9359,3325
5.9409,3322
5.9459,3320
5.9509,3321
5.9559,3323
5.9609,3329
5.9659,3338
5.9709,3350
5.9759,3365
5.9809,3381
5.9859,3399
5.9909,3419
5.9959,3440
6.0009,3463
6.0059,3489
6.0109,3513
6.0159,3540
6.0209,3566
6.0259,3592
6.0309,3618
6.0359,3644
6.0412,3670
6.0459,3693
6.0509,3718
6.0559,3741
6.0609,3762
6.0659,3782
6.0709,3800
6.0759,3816
6.0809,3830
6.0859,3842
6.0908,3850
6.0958,3857
6.1008,3861
6.1059,3862
6.1108,3862
6.1158,3860
6.1208,3854
6.1259,3846
6.1308,3835
6.1358,3821
6.1408,3805
6.1459,3787
6.1508,3767
6.1558,3744
6.1608,3721
6.1659,3697
6.1708,3672
6.1758,3646
6.1808,3619
6.1859,3593
6.1908,3567
6.1958,3541
6.2008,3515
6.2059,3490
6.2108,3466
6.2158,3443
6.2208,3422
6.2258,3401
6.2308,3384
6.2358,3369
6.2408,3355
6.2458,3344
6.2508,3335
6.2558,3328
6.2608,3325
6.2658,3324
