type,value,time
T,3998.0000,5.3590
G,4000.0000,5.3600
T,3998.0000,5.3691
G,4000.0000,5.3700
T,3998.0000,5.3793
G,4000.0000,5.3800
T,3998.0000,5.3894
G,4000.0000,5.3900
T,3998.0000,5.3995
G,4000.0000,5.4000
T,3998.0000,5.4086
G,4000.0000,5.4100
T,3998.0000,5.4187
G,4000.0000,5.4200
T,3998.0000,5.4288
G,4000.0000,5.4300
T,3998.0000,5.4390
G,4000.0000,5.4400
T,3998.0000,5.4491
G,4000.0000,5.4500
T,3998.0000,5.4592
G,4000.0000,5.4600
T,3998.0000,5.4693
G,4000.0000,5.4700
T,3998.0000,5.4794
G,4000.0000,5.4800
T,3998.0000,5.4885
G,4000.0000,5.4900
T,3998.0000,5.4987
G,4000.0000,5.5000
T,3998.0000,5.5088
G,4000.0000,5.5100
T,3998.0000,5.5189
G,4000.0000,5.5200
T,3998.0000,5.5290
G,4000.0000,5.5300
T,3998.0000,5.5391
G,4000.0000,5.5400
T,3998.0000,5.5493
G,4000.0000,5.5500
T,3998.0000,5.5594
G,4000.0000,5.5600
T,3998.0000,5.5685
G,4000.0000,5.5700
T,3998.0000,5.5786
G,4000.0000,5.5800
T,3998.0000,5.5887
G,4000.0000,5.5900
T,3998.0000,5.5988
G,4000.0000,5.6000
T,3998.0000,5.6090
G,4000.0000,5.6100
T,3998.0000,5.6191
G,4000.0000,5.6200
T,3998.0000,5.6292
G,4000.0000,5.6300
T,3998.0000,5.6393
G,4000.0000,5.6400
T,3998.0000,5.6484
G,4000.0000,5.6500
T,3998.0000,5.6585
G,4000.0000,5.6600
T,3998.0000,5.6687
G,4000.0000,5.6700
T,3998.0000,5.6788
G,4000.0000,5.6800
T,3998.0000,5.6889
G,4000.0000,5.6900
T,3998.0000,5.6990
G,4000.0000,5.7000
T,3998.0000,5.7091
G,4000.0000,5.7100
T,3998.0000,5.7193
G,4000.0000,5.7200
T,3998.0000,5.7284
G,4000.0000,5.7300
T,3998.0000,5.7385
G,4000.0000,5.7400
T,3998.0000,5.7486
G,4000.0000,5.7500
T,3998.0000,5.7587
G,4000.0000,5.7600
T,3998.0000,5.7688
G,4000.0000,5.7700
T,3998.0000,5.7790
G,4000.0000,5.7800
T,3998.0000,5.7891
G,4000.0000,5.7900
T,3998.0000,5.7992
G,4000.0000,5.8000
T,3998.0000,5.8093
G,4000.0000,5.8100
T,3998.0000,5.8184
G,4000.0000,5.8200
T,3998.0000,5.8285
G,4000.0000,5.8300
T,3998.0000,5.8387
G,4000.0000,5.8400
T,3998.0000,5.8488
G,4000.0000,5.8500
T,3998.0000,5.8589
G,4000.0000,5.8600
T,3998.0000,5.8690
G,4000.0000,5.8700
T,3998.0000,5.8791
G,4000.0000,5.8800
T,3998.0000,5.8893
G,4000.0000,5.8900
T,3998.0000,5.8984
G,4000.0000,5.9000
T,3998.0000,5.9085
G,4000.0000,5.9100
T,3998.0000,5.9186
G,4000.0000,5.9200
T,3998.0000,5.9287
G,4000.0000,5.9300
T,3998.0000,5.9388
G,4000.0000,5.9400
T,3998.0000,5.9490
G,4000.0000,5.9500
T,3998.0000,5.9591
G,4000.0000,5.9600
T,3998.0000,5.9692
G,4000.0000,5.9700
T,3998.0000,5.9783
G,4000.0000,5.9800
T,3998.0000,5.9884
G,4000.0000,5.9900
T,3998.0000,5.9985
G,4000.0000,6.0000
T,3998.0000,6.0087
G,10000.0000,6.0100
T,4348.0000,6.0188
G,10000.0000,6.0200
T,5672.0000,6.0289
G,10000.0000,6.0300
T,7846.0000,6.0390
G,10000.0000,6.0400
T,10313.0000,6.0491
G,10000.0000,6.0500
T,11663.0000,6.0582
G,10000.0000,6.0600
T,11823.0000,6.0684
G,10000.0000,6.0700
T,10993.0000,6.0785
G,10000.0000,6.0800
T,9686.0000,6.0886
G,10000.0000,6.0900
T,9425.0000,6.0987
G,10000.0000,6.1000
T,9585.0000,6.1088
G,10000.0000,6.1100
T,9760.0000,6.1190
G,10000.0000,6.1200
T,9872.0000,6.1291
G,10000.0000,6.1300
T,9920.0000,6.1382
G,10000.0000,6.1400
T,9946.0000,6.1483
G,10000.0000,6.1500
T,9962.0000,6.1584
G,10000.0000,6.1600
T,9973.0000,6.1686
G,10000.0000,6.1700
T,9983.0000,6.1787
G,10000.0000,6.1800
T,9989.0000,6.1888
G,10000.0000,6.1900
T,9994.0000,6.1989
G,10000.0000,6.2000
T,9994.0000,6.2090
G,10000.0000,6.2100
T,9999.0000,6.2191
G,10000.0000,6.2200
T,9999.0000,6.2283
G,10000.0000,6.2300
T,9999.0000,6.2384
G,10000.0000,6.2400
T,9999.0000,6.2485
G,10000.0000,6.2500
T,9999.0000,6.2586
G,10000.0000,6.2600
T,9999.0000,6.2687
G,10000.0000,6.2700
T,9999.0000,6.2789
G,10000.0000,6.2800
T,9999.0000,6.2890
G,10000.0000,6.2900
T,9999.0000,6.2991
G,10000.0000,6.3000
T,9999.0000,6.3082
G,10000.0000,6.3100
T,9999.0000,6.3183
G,10000.0000,6.3200
T,9999.0000,6.3284
G,10000.0000,6.3300
T,9999.0000,6.3386
G,10000.0000,6.3400
T,9999.0000,6.3487
G,10000.0000,6.3500
T,9999.0000,6.3588
G,10000.0000,6.3600
T,9999.0000,6.3689
G,10000.0000,6.3700
T,9999.0000,6.3790
G,10000.0000,6.3800
T,9999.0000,6.3881
G,10000.0000,6.3900
T,9999.0000,6.3983
G,10000.0000,6.4000
T,9999.0000,6.4084
G,10000.0000,6.4100
T,9999.0000,6.4185
G,10000.0000,6.4200
T,9999.0000,6.4286
G,10000.0000,6.4300
T,9999.0000,6.4387
G,10000.0000,6.4400
T,9999.0000,6.4489
G,10000.0000,6.4500
T,9999.0000,6.4590
G,10000.0000,6.4600
T,9999.0000,6.4681
G,10000.0000,6.4700
T,9999.0000,6.4782
G,10000.0000,6.4800
T,9999.0000,6.4883
G,10000.0000,6.4900
T,9999.0000,6.4984
G,10000.0000,6.5000
T,9999.0000,6.5086
G,10000.0000,6.5100
T,9999.0000,6.5187
G,10000.0000,6.5200
T,9999.0000,6.5288
G,10000.0000,6.5300
T,9999.0000,6.5389
G,10000.0000,6.5400
T,9999.0000,6.5490
G,10000.0000,6.5500
T,9999.0000,6.5581
G,10000.0000,6.5600
T,9999.0000,6.5683
G,10000.0000,6.5700
T,9999.0000,6.5784
G,10000.0000,6.5800
T,9999.0000,6.5885
G,10000.0000,6.5900
T,9999.0000,6.5986
G,10000.0000,6.6000
T,9999.0000,6.6087
G,10000.0000,6.6100
T,9999.0000,6.6189
G,10000.0000,6.6200
T,9999.0000,6.6290
G,10000.0000,6.6300
T,9999.0000,6.6381
G,10000.0000,6.6400
T,9999.0000,6.6482
G,10000.0000,6.6500
T,9999.0000,6.6583
G,10000.0000,6.6600
T,9999.0000,6.6684
G,10000.0000,6.6700
T,9999.0000,6.6786
G,10000.0000,6.6800
T,9999.0000,6.6887
G,10000.0000,6.6900
T,9999.0000,6.6988
G,10000.0000,6.7000
T,9999.0000,6.7089
G,10000.0000,6.7100
T,9999.0000,6.7180
G,10000.0000,6.7200
T,9999.0000,6.7281
G,10000.0000,6.7300
T,9999.0000,6.7383
G,10000.0000,6.7400
T,9999.0000,6.7484
G,10000.0000,6.7500
T,9999.0000,6.7585
G,10000.0000,6.7600
T,9999.0000,6.7686
G,10000.0000,6.7700
T,9999.0000,6.7787
G,10000.0000,6.7800
T,9999.0000,6.7889
G,10000.0000,6.7900
T,9999.0000,6.7980
G,10000.0000,6.8000
T,9999.0000,6.8081
G,10000.0000,6.8100
T,9999.0000,6.8182
G,10000.0000,6.8200
T,9999.0000,6.8283
G,10000.0000,6.8300
T,9999.0000,6.8384
G,10000.0000,6.8400
T,9999.0000,6.8486
G,10000.0000,6.8500
T,9999.0000,6.8587
G,10000.0000,6.8600
T,9999.0000,6.8688
G,10000.0000,6.8700
T,9999.0000,6.8779
G,10000.0000,6.8800
T,9999.0000,6.8880
G,10000.0000,6.8900
T,9999.0000,6.8981
G,10000.0000,6.9000
T,9999.0000,6.9083
G,10000.0000,6.9100
T,9999.0000,6.9184
G,10000.0000,6.9200
T,9999.0000,6.9285
G,10000.0000,6.9300
T,9999.0000,6.9386
G,10000.0000,6.9400
T,9999.0000,6.9487
G,10000.0000,6.9500
T,9999.0000,6.9579
G,10000.0000,6.9600
T,9999.0000,6.9680
G,10000.0000,6.9700
T,9999.0000,6.9781
G,10000.0000,6.9800
T,9999.0000,6.9882
G,10000.0000,6.9900
T,9999.0000,6.9983
G,10000.0000,7.0000
