type,value,time
E,-3.6700,3.0000
T,9999.0000,3.6447
G,10000.0000,3.6500
E,-3.6700,3.0000
T,9999.0000,3.6548
G,10000.0000,3.6600
E,-3.6700,3.0000
T,9999.0000,3.6649
G,10000.0000,3.6700
E,-3.6700,3.0000
T,9999.0000,3.6740
G,10000.0000,3.6800
E,-3.6700,3.0000
T,9999.0000,3.6851
G,10000.0000,3.6900
E,-3.6700,3.0000
T,9999.0000,3.6942
G,10000.0000,3.7000
E,-3.6700,3.0000
T,9999.0000,3.7044
G,10000.0000,3.7100
E,-3.6700,3.0000
T,9999.0000,3.7145
G,10000.0000,3.7200
E,-3.6700,3.0000
T,9999.0000,3.7246
G,10000.0000,3.7300
E,-3.6700,3.0000
T,9999.0000,3.7347
G,10000.0000,3.7400
E,-3.6700,3.0000
T,9999.0000,3.7448
G,10000.0000,3.7500
E,-3.6700,3.0000
T,9999.0000,3.7540
G,10000.0000,3.7600
E,-3.6700,3.0000
T,9999.0000,3.7641
G,10000.0000,3.7700
E,-3.6700,3.0000
T,9999.0000,3.7742
G,10000.0000,3.7800
E,-3.6700,3.0000
T,9999.0000,3.7843
G,10000.0000,3.7900
E,-3.6700,3.0000
T,9999.0000,3.7944
G,10000.0000,3.8000
E,-3.6700,3.0000
T,9999.0000,3.8045
G,10000.0000,3.8100
E,-3.6700,3.0000
T,9999.0000,3.8147
G,10000.0000,3.8200
E,-3.6700,3.0000
T,9999.0000,3.8248
G,10000.0000,3.8300
E,-3.6700,3.0000
T,9999.0000,3.8339
G,10000.0000,3.8400
E,-3.6700,3.0000
T,9999.0000,3.8440
G,10000.0000,3.8500
E,-3.6700,3.0000
T,9999.0000,3.8541
G,10000.0000,3.8600
E,-3.6700,3.0000
T,9999.0000,3.8642
G,10000.0000,3.8700
E,-3.6700,3.0000
T,9999.0000,3.8744
G,10000.0000,3.8800
E,-3.6700,3.0000
T,9999.0000,3.8845
G,10000.0000,3.8900
E,-3.6700,3.0000
T,9999.0000,3.8946
G,10000.0000,3.9000
E,-3.6700,3.0000
T,9999.0000,3.9047
G,10000.0000,3.9100
E,-3.6700,3.0000
T,9999.0000,3.9148
G,10000.0000,3.9200
E,-3.6700,3.0000
T,9999.0000,3.9240
G,10000.0000,3.9300
E,-3.6700,3.0000
T,9999.0000,3.9341
G,10000.0000,3.9400
E,-3.6700,3.0000
T,9999.0000,3.9442
G,10000.0000,3.9500
E,-3.6700,3.0000
T,9999.0000,3.9543
G,10000.0000,3.9600
E,-3.6700,3.0000
T,9999.0000,3.9644
G,10000.0000,3.9700
E,-3.6700,3.0000
T,9999.0000,3.9745
G,10000.0000,3.9800
E,-3.6700,3.0000
T,9999.0000,3.9847
G,10000.0000,3.9900
E,-3.6700,3.0000
T,9999.0000,3.9948
G,10000.0000,4.0000
E,-3.6700,4.0000
T,9999.0000,4.0049
G,10000.0000,4.0100
E,-3.6700,4.0000
T,9999.0000,4.0140
G,10000.0000,4.0200
E,-3.6700,4.0000
T,9999.0000,4.0241
G,10000.0000,4.0300
E,-3.6700,4.0000
T,9999.0000,4.0342
G,10000.0000,4.0400
E,-3.6700,4.0000
T,9999.0000,4.0444
G,10000.0000,4.0500
E,-3.6700,4.0000
T,9999.0000,4.0545
G,10000.0000,4.0600
E,-3.6700,4.0000
T,9999.0000,4.0646
G,10000.0000,4.0700
E,-3.6700,4.0000
T,9999.0000,4.0747
G,10000.0000,4.0800
E,-3.6700,4.0000
T,9999.0000,4.0838
G,10000.0000,4.0900
E,-3.6700,4.0000
T,9999.0000,4.0940
G,10000.0000,4.1000
E,-3.6700,4.0000
T,9999.0000,4.1041
G,4000.0000,4.1100
E,-3.6700,4.0000
T,9967.0000,4.1142
G,4000.0000,4.1200
E,-3.4600,4.0000
T,9096.0000,4.1243
G,4000.0000,4.1300
E,-2.6400,4.0000
T,7336.0000,4.1344
G,4000.0000,4.1400
E,-1.3100,4.0000
T,4816.0000,4.1445
G,4000.0000,4.1500
E,0.0800,4.0000
T,2887.0000,4.1547
G,4000.0000,4.1600
E,0.7200,4.0000
T,2206.0000,4.1638
G,4000.0000,4.1700
E,0.7700,4.0000
T,2594.0000,4.1739
G,4000.0000,4.1800
E,0.2400,4.0000
T,3827.0000,4.1840
G,4000.0000,4.1900
E,-0.4200,4.0000
T,4556.0000,4.1941
G,4000.0000,4.2000
E,-0.4900,4.0000
T,4492.0000,4.2042
G,4000.0000,4.2100
E,-0.4400,4.0000
T,4311.0000,4.2144
G,4000.0000,4.2200
E,-0.3400,4.0000
T,4173.0000,4.2245
G,4000.0000,4.2300
E,-0.2800,4.0000
T,4093.0000,4.2346
G,4000.0000,4.2400
E,-0.2500,4.0000
T,4056.0000,4.2447
G,4000.0000,4.2500
E,-0.2400,4.0000
T,4040.0000,4.2538
G,4000.0000,4.2600
E,-0.2300,4.0000
T,4029.0000,4.2640
G,4000.0000,4.2700
E,-0.2200,4.0000
T,4019.0000,4.2741
G,4000.0000,4.2800
E,-0.2200,4.0000
T,4008.0000,4.2842
G,4000.0000,4.2900
E,-0.2100,4.0000
T,4003.0000,4.2943
G,4000.0000,4.3000
E,-0.2100,4.0000
T,4003.0000,4.3044
G,4000.0000,4.3100
E,-0.2100,4.0000
T,3998.0000,4.3145
G,4000.0000,4.3200
E,-0.2100,4.0000
T,3998.0000,4.3247
G,4000.0000,4.3300
E,-0.2100,4.0000
T,3998.0000,4.3338
G,4000.0000,4.3400
E,-0.2100,4.0000
T,3998.0000,4.3439
G,4000.0000,4.3500
E,-0.2100,4.0000
T,3998.0000,4.3540
G,4000.0000,4.3600
E,-0.2100,4.0000
T,3998.0000,4.3641
G,4000.0000,4.3700
E,-0.2100,4.0000
T,3998.0000,4.3742
G,4000.0000,4.3800
E,-0.2100,4.0000
T,3998.0000,4.3844
G,4000.0000,4.3900
E,-0.2100,4.0000
T,3998.0000,4.3945
G,4000.0000,4.4000
E,-0.2100,4.0000
T,3998.0000,4.4046
G,4000.0000,4.4100
E,-0.2100,4.0000
T,3998.0000,4.4137
G,4000.0000,4.4200
E,-0.2000,4.0000
T,3998.0000,4.4238
G,4000.0000,4.4300
E,-0.2000,4.0000
T,3998.0000,4.4340
G,4000.0000,4.4400
E,-0.2000,4.0000
T,3998.0000,4.4441
G,4000.0000,4.4500
E,-0.2000,4.0000
T,3998.0000,4.4542
G,4000.0000,4.4600
E,-0.2000,4.0000
T,3998.0000,4.4643
G,4000.0000,4.4700
E,-0.2000,4.0000
T,3998.0000,4.4744
G,4000.0000,4.4800
E,-0.2000,4.0000
T,3998.0000,4.4845
G,4000.0000,4.4900
E,-0.2000,4.0000
T,3998.0000,4.4937
G,4000.0000,4.5000
E,-0.2000,4.0000
T,3998.0000,4.5038
G,4000.0000,4.5100
E,-0.2000,4.0000
T,3998.0000,4.5139
G,4000.0000,4.5200
E,-0.2000,4.0000
T,3998.0000,4.5240
G,4000.0000,4.5300
E,-0.2000,4.0000
T,3998.0000,4.5341
G,4000.0000,4.5400
E,-0.2000,4.0000
T,3998.0000,4.5442
G,4000.0000,4.5500
E,-0.2000,4.0000
T,3998.0000,4.5544
G,4000.0000,4.5600
E,-0.2000,4.0000
T,3998.0000,4.5645
G,4000.0000,4.5700
E,-0.2000,4.0000
T,3998.0000,4.5746
G,4000.0000,4.5800
E,-0.2000,4.0000
T,3998.0000,4.5837
G,4000.0000,4.5900
E,-0.2000,4.0000
T,3998.0000,4.5938
G,4000.0000,4.6000
E,-0.2000,4.0000
T,3998.0000,4.6040
G,4000.0000,4.6100
E,-0.2000,4.0000
T,3998.0000,4.6141
G,4000.0000,4.6200
E,-0.2000,4.0000
T,3998.0000,4.6242
G,4000.0000,4.6300
E,-0.2000,4.0000
T,3998.0000,4.6343
G,4000.0000,4.6400
E,-0.2000,4.0000
T,3998.0000,4.6444
G,4000.0000,4.6500
E,-0.2000,4.0000
T,3998.0000,4.6545
G,4000.0000,4.6600
E,-0.2000,4.0000
T,3998.0000,4.6637
G,4000.0000,4.6700
E,-0.2000,4.0000
T,3998.0000,4.6738
G,4000.0000,4.6800
E,-0.2000,4.0000
T,3998.0000,4.6839
G,4000.0000,4.6900
E,-0.2000,4.0000
T,3998.0000,4.6940
G,4000.0000,4.7000
E,-0.2000,4.0000
T,3998.0000,4.7041
G,4000.0000,4.7100
E,-0.2000,4.0000
T,3998.0000,4.7142
G,4000.0000,4.7200
E,-0.2000,4.0000
T,3998.0000,4.7244
G,4000.0000,4.7300
E,-0.2000,4.0000
T,3998.0000,4.7345
G,4000.0000,4.7400
E,-0.2000,4.0000
T,3998.0000,4.7436
G,4000.0000,4.7500
E,-0.2000,4.0000
T,3998.0000,4.7537
G,4000.0000,4.7600
E,-0.2000,4.0000
T,3998.0000,4.7638
G,4000.0000,4.7700
E,-0.2000,4.0000
T,3998.0000,4.7739
G,4000.0000,4.7800
E,-0.2000,4.0000
T,3998.0000,4.7841
G,4000.0000,4.7900
E,-0.2000,4.0000
T,3998.0000,4.7942
G,4000.0000,4.8000
E,-0.2000,4.0000
T,3998.0000,4.8043
G,4000.0000,4.8100
E,-0.2000,4.0000
T,3998.0000,4.8144
G,4000.0000,4.8200
E,-0.2000,4.0000
T,3998.0000,4.8235
G,4000.0000,4.8300
E,-0.2000,4.0000
T,3998.0000,4.8336
G,4000.0000,4.8400
E,-0.2000,4.0000
T,3998.0000,4.8438
G,4000.0000,4.8500
E,-0.2000,4.0000
T,3998.0000,4.8539
G,4000.0000,4.8600
E,-0.2000,4.0000
T,3998.0000,4.8640
G,4000.0000,4.8700
E,-0.2000,4.0000
T,3998.0000,4.8741
G,4000.0000,4.8800
E,-0.2000,4.0000
T,3998.0000,4.8842
G,4000.0000,4.8900
E,-0.2000,4.0000
T,3998.0000,4.8944
G,4000.0000,4.9000
E,-0.2000,4.0000
T,3998.0000,4.9035
G,4000.0000,4.9100
E,-0.2000,4.0000
T,3998.0000,4.9136
G,4000.0000,4.9200
E,-0.2000,4.0000
T,3998.0000,4.9237
G,4000.0000,4.9300
E,-0.2000,4.0000
T,3998.0000,4.9338
G,4000.0000,4.9400
E,-0.2000,4.0000
T,3998.0000,4.9440
G,4000.0000,4.9500
E,-0.2000,4.0000
T,3998.0000,4.9541
G,4000.0000,4.9600
E,-0.2000,4.0000
T,3998.0000,4.9642
G,4000.0000,4.9700
E,-0.2000,4.0000
T,3998.0000,4.9743
G,4000.0000,4.9800
E,-0.2000,4.0000
T,3998.0000,4.9844
G,4000.0000,4.9900
E,-0.2000,4.0000
T,3998.0000,4.9935
G,4000.0000,5.0000
E,-0.2000,5.0000
T,3998.0000,5.0037
G,4000.0000,5.0100
E,-0.2000,5.0000
T,3998.0000,5.0138
G,4000.0000,5.0200
E,-0.2000,5.0000
T,3998.0000,5.0239
G,4000.0000,5.0300
E,-0.2000,5.0000
T,3998.0000,5.0340
G,4000.0000,5.0400
E,-0.2000,5.0000
T,3998.0000,5.0441
G,4000.0000,5.0500
E,-0.2000,5.0000
T,3998.0000,5.0542
G,4000.0000,5.0600
E,-0.2000,5.0000
T,3998.0000,5.0644
G,4000.0000,5.0700
E,-0.2000,5.0000
T,3998.0000,5.0735
G,4000.0000,5.0800
E,-0.2000,5.0000
T,3998.0000,5.0836
G,4000.0000,5.0900
E,-0.2000,5.0000
T,3998.0000,5.0937
G,4000.0000,5.1000
E,-0.2000,5.0000
T,3998.0000,5.1038
G,4000.0000,5.1100
E,-0.2000,5.0000
T,3998.0000,5.1140
G,4000.0000,5.1200
E,-0.2000,5.0000
T,3998.0000,5.1241
G,4000.0000,5.1300
E,-0.2000,5.0000
T,3998.0000,5.1342
G,4000.0000,5.1400
E,-0.2000,5.0000
T,3998.0000,5.1443
G,4000.0000,5.1500
E,-0.2000,5.0000
T,3998.0000,5.1534
G,4000.0000,5.1600
E,-0.2000,5.0000
T,3998.0000,5.1635
G,4000.0000,5.1700
E,-0.2000,5.0000
T,3998.0000,5.1737
G,4000.0000,5.1800
E,-0.2000,5.0000
T,3998.0000,5.1838
G,4000.0000,5.1900
E,-0.2000,5.0000
T,3998.0000,5.1939
G,4000.0000,5.2000
E,-0.2000,5.0000
T,3998.0000,5.2040
G,4000.0000,5.2100
E,-0.2000,5.0000
T,3998.0000,5.2141
G,4000.0000,5.2200
E,-0.2000,5.0000
T,3998.0000,5.2242
G,4000.0000,5.2300
E,-0.2000,5.0000
T,3998.0000,5.2334
G,4000.0000,5.2400
E,-0.2000,5.0000
T,3998.0000,5.2435
G,4000.0000,5.2500
E,-0.2000,5.0000
T,3998.0000,5.2536
G,4000.0000,5.2600
E,-0.2000,5.0000
T,3998.0000,5.2637
G,4000.0000,5.2700
E,-0.2000,5.0000
T,3998.0000,5.2738
G,4000.0000,5.2800
E,-0.2000,5.0000
T,3998.0000,5.2840
G,4000.0000,5.2900
E,-0.2000,5.0000
T,3998.0000,5.2941
G,4000.0000,5.3000
E,-0.2000,5.0000
T,3998.0000,5.3042
G,4000.0000,5.3100
E,-0.2000,5.0000
T,3998.0000,5.3143
G,4000.0000,5.3200
E,-0.2000,5.0000
T,3998.0000,5.3234
G,4000.0000,5.3300
E,-0.2000,5.0000
T,3998.0000,5.3335
G,4000.0000,5.3400
E,-0.2000,5.0000
T,3998.0000,5.3437
G,4000.0000,5.3500
E,-0.2000,5.0000
T,3998.0000,5.3538
G,4000.0000,5.3600
E,-0.2000,5.0000
T,3998.0000,5.3639
G,4000.0000,5.3700
E,-0.2000,5.0000
T,3998.0000,5.3740
G,4000.0000,5.3800
E,-0.2000,5.0000
T,3998.0000,5.3841
G,4000.0000,5.3900
E,-0.2000,5.0000
T,3998.0000,5.3942
G,4000.0000,5.4000
E,-0.2000,5.0000
T,3998.0000,5.4034
G,4000.0000,5.4100
E,-0.2000,5.0000
T,3998.0000,5.4135
G,4000.0000,5.4200
E,-0.2000,5.0000
T,3998.0000,5.4236
G,4000.0000,5.4300
E,-0.2000,5.0000
T,3998.0000,5.4337
G,4000.0000,5.4400
E,-0.2000,5.0000
T,3998.0000,5.4438
G,4000.0000,5.4500
E,-0.2000,5.0000
T,3998.0000,5.4540
G,4000.0000,5.4600
E,-0.2000,5.0000
T,3998.0000,5.4641
G,4000.0000,5.4700
E,-0.2000,5.0000
T,3998.0000,5.4742
G,4000.0000,5.4800
E,-0.2000,5.0000
T,3998.0000,5.4833
G,4000.0000,5.4900
E,-0.2000,5.0000
T,3998.0000,5.4934
G,4000.0000,5.5000
E,-0.2000,5.0000
T,3998.0000,5.5035
G,4000.0000,5.5100
E,-0.2000,5.0000
T,3998.0000,5.5137
G,4000.0000,5.5200
E,-0.2000,5.0000
T,3998.0000,5.5238
G,4000.0000,5.5300
E,-0.2000,5.0000
T,3998.0000,5.5339
G,4000.0000,5.5400
E,-0.2000,5.0000
T,3998.0000,5.5440
G,4000.0000,5.5500
E,-0.2000,5.0000
T,3998.0000,5.5541
G,4000.0000,5.5600
E,-0.2000,5.0000
T,3998.0000,5.5632
G,4000.0000,5.5700
E,-0.2000,5.0000
T,3998.0000,5.5734
G,4000.0000,5.5800
E,-0.2000,5.0000
T,3998.0000,5.5835
G,4000.0000,5.5900
E,-0.2000,5.0000
T,3998.0000,5.5936
G,4000.0000,5.6000
E,-0.2000,5.0000
T,3998.0000,5.6047
G,4000.0000,5.6100
E,-0.2000,5.0000
T,3998.0000,5.6138
G,4000.0000,5.6200
E,-0.2000,5.0000
T,3998.0000,5.6240
G,4000.0000,5.6300
E,-0.2000,5.0000
T,3998.0000,5.6341
G,4000.0000,5.6400
E,-0.2000,5.0000
T,3998.0000,5.6432
G,4000.0000,5.6500
E,-0.2000,5.0000
T,3998.0000,5.6533
G,4000.0000,5.6600
E,-0.2000,5.0000
T,3998.0000,5.6634
G,4000.0000,5.6700
E,-0.2000,5.0000
T,3998.0000,5.6735
G,4000.0000,5.6800
E,-0.2000,5.0000
T,3998.0000,5.6837
G,4000.0000,5.6900
E,-0.2000,5.0000
T,3998.0000,5.6938
G,4000.0000,5.7000
E,-0.2000,5.0000
T,3998.0000,5.7039
G,4000.0000,5.7100
E,-0.2000,5.0000
T,3998.0000,5.7140
G,4000.0000,5.7200
E,-0.2000,5.0000
T,3998.0000,5.7231
G,4000.0000,5.7300
E,-0.2000,5.0000
T,3998.0000,5.7332
G,4000.0000,5.7400
E,-0.2000,5.0000
T,3998.0000,5.7434
G,4000.0000,5.7500
E,-0.2000,5.0000
T,3998.0000,5.7535
G,4000.0000,5.7600
E,-0.2000,5.0000
T,3998.0000,5.7636
G,4000.0000,5.7700
E,-0.2000,5.0000
T,3998.0000,5.7737
G,4000.0000,5.7800
E,-0.2000,5.0000
T,3998.0000,5.7838
G,4000.0000,5.7900
E,-0.2000,5.0000
T,3998.0000,5.7940
G,4000.0000,5.8000
E,-0.2000,5.0000
T,3998.0000,5.8041
G,4000.0000,5.8100
E,-0.2000,5.0000
T,3998.0000,5.8132
G,4000.0000,5.8200
E,-0.2000,5.0000
T,3998.0000,5.8233
G,4000.0000,5.8300
E,-0.2000,5.0000
T,3998.0000,5.8334
G,4000.0000,5.8400
E,-0.2000,5.0000
T,3998.0000,5.8435
G,4000.0000,5.8500
E,-0.2000,5.0000
T,3998.0000,5.8537
G,4000.0000,5.8600
E,-0.2000,5.0000
T,3998.0000,5.8638
G,4000.0000,5.8700
E,-0.2000,5.0000
T,3998.0000,5.8739
G,4000.0000,5.8800
E,-0.2000,5.0000
T,3998.0000,5.8840
G,4000.0000,5.8900
E,-0.2000,5.0000
T,3998.0000,5.8931
G,4000.0000,5.9000
E,-0.2000,5.0000
T,3998.0000,5.9032
G,4000.0000,5.9100
E,-0.2000,5.0000
T,3998.0000,5.9134
G,4000.0000,5.9200
E,-0.2000,5.0000
T,3998.0000,5.9245
G,4000.0000,5.9300
E,-0.2000,5.0000
T,3998.0000,5.9336
G,4000.0000,5.9400
E,-0.2000,5.0000
T,3998.0000,5.9437
G,4000.0000,5.9500
E,-0.2000,5.0000
T,3998.0000,5.9538
G,4000.0000,5.9600
E,-0.2000,5.0000
T,3998.0000,5.9640
G,4000.0000,5.9700
E,-0.2000,5.0000
T,3998.0000,5.9731
G,4000.0000,5.9800
E,-0.2000,5.0000
T,3998.0000,5.9832
G,4000.0000,5.9900
E,-0.2000,5.0000
T,3998.0000,5.9933
G,4000.0000,6.0000
E,-0.2000,6.0000
T,3998.0000,6.0034
G,4000.0000,6.0100
E,-0.2000,6.0000
T,3998.0000,6.0135
G,4000.0000,6.0200
E,-0.2000,6.0000
T,3998.0000,6.0237
G,4000.0000,6.0300
E,-0.2000,6.0000
T,3998.0000,6.0338
G,4000.0000,6.0400
E,-0.2000,6.0000
T,3998.0000,6.0439
G,4000.0000,6.0500
E,-0.2000,6.0000
T,3998.0000,6.0530
G,4000.0000,6.0600
E,-0.2000,6.0000
T,3998.0000,6.0631
G,4000.0000,6.0700
E,-0.2000,6.0000
T,3998.0000,6.0732
G,4000.0000,6.0800
E,-0.2000,6.0000
T,3998.0000,6.0834
G,4000.0000,6.0900
E,-0.2000,6.0000
T,3998.0000,6.0935
G,4000.0000,6.1000
E,-0.2000,6.0000
T,3998.0000,6.1036
G,10000.0000,6.1100
E,-0.2000,6.0000
T,4014.0000,6.1137
G,10000.0000,6.1200
E,-0.4400,6.0000
T,4811.0000,6.1238
G,10000.0000,6.1300
E,-1.2500,6.0000
T,6507.0000,6.1340
G,10000.0000,6.1400
E,-2.6300,6.0000
T,9000.0000,6.1431
G,10000.0000,6.1500
E,-3.9800,6.0000
T,11057.0000,6.1532
G,10000.0000,6.1600
E,-4.6600,6.0000
T,11892.0000,6.1633
G,10000.0000,6.1700
E,-4.7400,6.0000
T,11610.0000,6.1734
G,10000.0000,6.1800
E,-4.2400,6.0000
T,10430.0000,6.1835
G,10000.0000,6.1900
E,-3.5000,6.0000
T,9484.0000,6.1937
G,10000.0000,6.2000
E,-3.3800,6.0000
T,9473.0000,6.2038
G,10000.0000,6.2100
E,-3.4400,6.0000
T,9654.0000,6.2139
G,10000.0000,6.2200
E,-3.5400,6.0000
T,9813.0000,6.2230
G,10000.0000,6.2300
E,-3.6000,6.0000
T,9898.0000,6.2331
G,10000.0000,6.2400
E,-3.6200,6.0000
T,9936.0000,6.2443
G,10000.0000,6.2500
E,-3.6400,6.0000
T,9957.0000,6.2534
G,10000.0000,6.2600
E,-3.6500,6.0000
T,9967.0000,6.2635
G,10000.0000,6.2700
E,-3.6500,6.0000
T,9978.0000,6.2736
G,10000.0000,6.2800
E,-3.6600,6.0000
T,9983.0000,6.2837
G,10000.0000,6.2900
E,-3.6600,6.0000
T,9989.0000,6.2938
G,10000.0000,6.3000
E,-3.6600,6.0000
T,9994.0000,6.3029
G,10000.0000,6.3100
E,-3.6700,6.0000
T,9994.0000,6.3131
G,10000.0000,6.3200
E,-3.6700,6.0000
T,9999.0000,6.3232
G,10000.0000,6.3300
E,-3.6700,6.0000
T,9999.0000,6.3333
G,10000.0000,6.3400
E,-3.6700,6.0000
T,9999.0000,6.3434
G,10000.0000,6.3500
E,-3.6700,6.0000
T,9999.0000,6.3535
G,10000.0000,6.3600
E,-3.6700,6.0000
T,9999.0000,6.3637
G,10000.0000,6.3700
E,-3.6700,6.0000
T,9999.0000,6.3738
G,10000.0000,6.3800
E,-3.6700,6.0000
T,9999.0000,6.3829
G,10000.0000,6.3900
E,-3.6700,6.0000
T,9999.0000,6.3930
G,10000.0000,6.4000
E,-3.6700,6.0000
T,9999.0000,6.4031
G,10000.0000,6.4100
E,-3.6700,6.0000
T,9999.0000,6.4132
G,10000.0000,6.4200
E,-3.6700,6.0000
T,9999.0000,6.4234
G,10000.0000,6.4300
E,-3.6700,6.0000
T,9999.0000,6.4335
G,10000.0000,6.4400
E,-3.6700,6.0000
T,9999.0000,6.4436
G,10000.0000,6.4500
E,-3.6700,6.0000
T,9999.0000,6.4537
G,10000.0000,6.4600
E,-3.6700,6.0000
T,9999.0000,6.4638
G,10000.0000,6.4700
E,-3.6700,6.0000
T,9999.0000,6.4729
G,10000.0000,6.4800
E,-3.6700,6.0000
T,9999.0000,6.4831
G,10000.0000,6.4900
E,-3.6700,6.0000
T,9999.0000,6.4932
G,10000.0000,6.5000
E,-3.6700,6.0000
T,9999.0000,6.5033
G,10000.0000,6.5100
E,-3.6700,6.0000
T,9999.0000,6.5134
G,10000.0000,6.5200
E,-3.6700,6.0000
T,9999.0000,6.5235
G,10000.0000,6.5300
E,-3.6700,6.0000
T,9999.0000,6.5337
G,10000.0000,6.5400
E,-3.6700,6.0000
T,9999.0000,6.5438
G,10000.0000,6.5500
E,-3.6700,6.0000
T,9999.0000,6.5529
G,10000.0000,6.5600
E,-3.6700,6.0000
T,9999.0000,6.5640
G,10000.0000,6.5700
E,-3.6700,6.0000
T,9999.0000,6.5731
G,10000.0000,6.5800
E,-3.6700,6.0000
T,9999.0000,6.5832
G,10000.0000,6.5900
E,-3.6700,6.0000
T,9999.0000,6.5934
G,10000.0000,6.6000
E,-3.6700,6.0000
T,9999.0000,6.6035
G,10000.0000,6.6100
E,-3.6700,6.0000
T,9999.0000,6.6136
G,10000.0000,6.6200
E,-3.6700,6.0000
T,9999.0000,6.6237
G,10000.0000,6.6300
E,-3.6700,6.0000
T,9999.0000,6.6328
G,10000.0000,6.6400
E,-3.6700,6.0000
T,9999.0000,6.6430
G,10000.0000,6.6500
E,-3.6700,6.0000
T,9999.0000,6.6531
G,10000.0000,6.6600
E,-3.6700,6.0000
T,9999.0000,6.6632
G,10000.0000,6.6700
E,-3.6700,6.0000
T,9999.0000,6.6733
G,10000.0000,6.6800
E,-3.6700,6.0000
T,9999.0000,6.6834
G,10000.0000,6.6900
E,-3.6700,6.0000
T,9999.0000,6.6935
G,10000.0000,6.7000
E,-3.6700,6.0000
T,9999.0000,6.7037
G,10000.0000,6.7100
E,-3.6700,6.0000
T,9999.0000,6.7128
G,10000.0000,6.7200
E,-3.6700,6.0000
T,9999.0000,6.7229
G,10000.0000,6.7300
E,-3.6700,6.0000
T,9999.0000,6.7330
G,10000.0000,6.7400
E,-3.6700,6.0000
T,9999.0000,6.7431
G,10000.0000,6.7500
E,-3.6700,6.0000
T,9999.0000,6.7532
G,10000.0000,6.7600
E,-3.6700,6.0000
T,9999.0000,6.7634
G,10000.0000,6.7700
E,-3.6700,6.0000
T,9999.0000,6.7735
G,10000.0000,6.7800
E,-3.6700,6.0000
T,9999.0000,6.7836
G,10000.0000,6.7900
E,-3.6700,6.0000
T,9999.0000,6.7927
G,10000.0000,6.8000
E,-3.6700,6.0000
T,9999.0000,6.8028
G,10000.0000,6.8100
E,-3.6700,6.0000
T,9999.0000,6.8130
G,10000.0000,6.8200
E,-3.6700,6.0000
T,9999.0000,6.8231
G,10000.0000,6.8300
E,-3.6700,6.0000
T,9999.0000,6.8332
G,10000.0000,6.8400
E,-3.6700,6.0000
T,9999.0000,6.8433
G,10000.0000,6.8500
E,-3.6700,6.0000
T,9999.0000,6.8534
G,10000.0000,6.8600
E,-3.6700,6.0000
T,9999.0000,6.8635
G,10000.0000,6.8700
E,-3.6700,6.0000
T,9999.0000,6.8737
G,10000.0000,6.8800
E,-3.6700,6.0000
T,9999.0000,6.8838
G,10000.0000,6.8900
E,-3.6700,6.0000
T,9999.0000,6.8929
G,10000.0000,6.9000
E,-3.6700,6.0000
T,9999.0000,6.9030
G,10000.0000,6.9100
E,-3.6700,6.0000
T,9999.0000,6.9131
G,10000.0000,6.9200
E,-3.6700,6.0000
T,9999.0000,6.9232
G,10000.0000,6.9300
E,-3.6700,6.0000
T,9999.0000,6.9334
G,10000.0000,6.9400
E,-3.6700,6.0000
T,9999.0000,6.9435
G,10000.0000,6.9500
E,-3.6700,6.0000
T,9999.0000,6.9536
G,10000.0000,6.9600
E,-3.6700,6.0000
T,9999.0000,6.9627
G,10000.0000,6.9700
E,-3.6700,6.0000
T,9999.0000,6.9728
G,10000.0000,6.9800
E,-3.6700,6.0000
T,9999.0000,6.9830
G,10000.0000,6.9900
E,-3.6700,6.0000
T,9999.0000,6.9931
G,10000.0000,7.0000
E,-3.6700,7.0000
