type,value,time
G,4000.0000,5.3600
T,2800.0000,5.3671
G,4000.0000,5.3700
T,2800.0000,5.3772
G,4000.0000,5.3800
T,2800.0000,5.3874
G,4000.0000,5.3900
T,2800.0000,5.3975
G,4000.0000,5.4000
T,2800.0000,5.4066
G,4000.0000,5.4100
T,2800.0000,5.4167
G,4000.0000,5.4200
T,2800.0000,5.4268
G,4000.0000,5.4300
T,2800.0000,5.4369
G,4000.0000,5.4400
T,2800.0000,5.4481
G,4000.0000,5.4500
T,2800.0000,5.4572
G,4000.0000,5.4600
T,2800.0000,5.4673
G,4000.0000,5.4700
T,2800.0000,5.4774
G,4000.0000,5.4800
T,2800.0000,5.4865
G,4000.0000,5.4900
T,2800.0000,5.4967
G,4000.0000,5.5000
T,2800.0000,5.5068
G,4000.0000,5.5100
T,2800.0000,5.5169
G,4000.0000,5.5200
T,2800.0000,5.5270
G,4000.0000,5.5300
T,2800.0000,5.5371
G,4000.0000,5.5400
T,2800.0000,5.5472
G,4000.0000,5.5500
T,2800.0000,5.5574
G,4000.0000,5.5600
T,2800.0000,5.5675
G,4000.0000,5.5700
T,2800.0000,5.5766
G,4000.0000,5.5800
T,2800.0000,5.5867
G,4000.0000,5.5900
T,2800.0000,5.5968
G,4000.0000,5.6000
T,2800.0000,5.6069
G,4000.0000,5.6100
T,2800.0000,5.6171
G,4000.0000,5.6200
T,2800.0000,5.6272
G,4000.0000,5.6300
T,2800.0000,5.6373
G,4000.0000,5.6400
T,2800.0000,5.6474
G,4000.0000,5.6500
T,2800.0000,5.6565
G,4000.0000,5.6600
T,2800.0000,5.6667
G,4000.0000,5.6700
T,2800.0000,5.6768
G,4000.0000,5.6800
T,2800.0000,5.6869
G,4000.0000,5.6900
T,2800.0000,5.6970
G,4000.0000,5.7000
T,2800.0000,5.7071
G,4000.0000,5.7100
T,2800.0000,5.7172
G,4000.0000,5.7200
T,2800.0000,5.7274
G,4000.0000,5.7300
T,2800.0000,5.7365
G,4000.0000,5.7400
T,2800.0000,5.7466
G,4000.0000,5.7500
T,2800.0000,5.7567
G,4000.0000,5.7600
T,2800.0000,5.7668
G,4000.0000,5.7700
T,2800.0000,5.7769
G,4000.0000,5.7800
T,2800.0000,5.7871
G,4000.0000,5.7900
T,2800.0000,5.7972
G,4000.0000,5.8000
T,2800.0000,5.8073
G,4000.0000,5.8100
T,2800.0000,5.8164
G,4000.0000,5.8200
T,2800.0000,5.8265
G,4000.0000,5.8300
T,2800.0000,5.8367
G,4000.0000,5.8400
T,2800.0000,5.8468
G,4000.0000,5.8500
T,2800.0000,5.8569
G,4000.0000,5.8600
T,2800.0000,5.8670
G,4000.0000,5.8700
T,2800.0000,5.8771
G,4000.0000,5.8800
T,2800.0000,5.8872
G,4000.0000,5.8900
T,2800.0000,5.8974
G,4000.0000,5.9000
T,2800.0000,5.9065
G,4000.0000,5.9100
T,2800.0000,5.9166
G,4000.0000,5.9200
T,2800.0000,5.9267
G,4000.0000,5.9300
T,2800.0000,5.9368
G,4000.0000,5.9400
T,2800.0000,5.9469
G,4000.0000,5.9500
T,2800.0000,5.9571
G,4000.0000,5.9600
T,2800.0000,5.9672
G,4000.0000,5.9700
T,2800.0000,5.9773
G,4000.0000,5.9800
T,2800.0000,5.9864
G,4000.0000,5.9900
T,2800.0000,5.9965
G,4000.0000,6.0000
T,2800.0000,6.0067
G,10000.0000,6.0100
T,2829.0000,6.0168
G,10000.0000,6.0200
T,3037.0000,6.0269
G,10000.0000,6.0300
T,3408.0000,6.0370
G,10000.0000,6.0400
T,3887.0000,6.0471
G,10000.0000,6.0500
T,4202.0000,6.0572
G,10000.0000,6.0600
T,4289.0000,6.0663
G,10000.0000,6.0700
T,4178.0000,6.0765
G,10000.0000,6.0800
T,3924.0000,6.0866
G,10000.0000,6.0900
T,3822.0000,6.0967
G,10000.0000,6.1000
T,3840.0000,6.1068
G,10000.0000,6.1100
T,3875.0000,6.1169
G,10000.0000,6.1200
T,3901.0000,6.1271
G,10000.0000,6.1300
T,3912.0000,6.1372
G,10000.0000,6.1400
T,3918.0000,6.1463
G,10000.0000,6.1500
T,3921.0000,6.1564
G,10000.0000,6.1600
T,3924.0000,6.1665
G,10000.0000,6.1700
T,3925.0000,6.1767
G,10000.0000,6.1800
T,3927.0000,6.1868
G,10000.0000,6.1900
T,3927.0000,6.1969
G,10000.0000,6.2000
T,3928.0000,6.2070
G,10000.0000,6.2100
T,3929.0000,6.2171
G,10000.0000,6.2200
T,3929.0000,6.2272
G,10000.0000,6.2300
T,3929.0000,6.2363
G,10000.0000,6.2400
T,3929.0000,6.2465
G,10000.0000,6.2500
T,3929.0000,6.2566
G,10000.0000,6.2600
T,3929.0000,6.2667
G,10000.0000,6.2700
T,3929.0000,6.2768
G,10000.0000,6.2800
T,3929.0000,6.2869
G,10000.0000,6.2900
T,3929.0000,6.2971
G,10000.0000,6.3000
T,3929.0000,6.3072
G,10000.0000,6.3100
T,3929.0000,6.3163
G,10000.0000,6.3200
T,3929.0000,6.3264
G,10000.0000,6.3300
T,3929.0000,6.3365
G,10000.0000,6.3400
T,3929.0000,6.3467
G,10000.0000,6.3500
T,3929.0000,6.3568
G,10000.0000,6.3600
T,3929.0000,6.3669
G,10000.0000,6.3700
T,3929.0000,6.3770
G,10000.0000,6.3800
T,3929.0000,6.3871
G,10000.0000,6.3900
T,3929.0000,6.3962
G,10000.0000,6.4000
T,3929.0000,6.4063
G,10000.0000,6.4100
T,3929.0000,6.4165
G,10000.0000,6.4200
T,3929.0000,6.4266
G,10000.0000,6.4300
T,3929.0000,6.4367
G,10000.0000,6.4400
T,3929.0000,6.4468
G,10000.0000,6.4500
T,3929.0000,6.4569
G,10000.0000,6.4600
T,3929.0000,6.4671
G,10000.0000,6.4700
T,3929.0000,6.4762
G,10000.0000,6.4800
T,3929.0000,6.4863
G,10000.0000,6.4900
T,3929.0000,6.4964
G,10000.0000,6.5000
T,3929.0000,6.5065
G,10000.0000,6.5100
T,3929.0000,6.5167
G,10000.0000,6.5200
T,3929.0000,6.5268
G,10000.0000,6.5300
T,3929.0000,6.5369
G,10000.0000,6.5400
T,3929.0000,6.5470
G,10000.0000,6.5500
T,3929.0000,6.5561
G,10000.0000,6.5600
T,3929.0000,6.5662
G,10000.0000,6.5700
T,3929.0000,6.5763
G,10000.0000,6.5800
T,3929.0000,6.5865
G,10000.0000,6.5900
T,3929.0000,6.5966
G,10000.0000,6.6000
T,3929.0000,6.6067
G,10000.0000,6.6100
T,3929.0000,6.6168
G,10000.0000,6.6200
T,3929.0000,6.6269
G,10000.0000,6.6300
T,3929.0000,6.6361
G,10000.0000,6.6400
T,3929.0000,6.6462
G,10000.0000,6.6500
T,3929.0000,6.6563
G,10000.0000,6.6600
T,3929.0000,6.6664
G,10000.0000,6.6700
T,3929.0000,6.6765
G,10000.0000,6.6800
T,3929.0000,6.6867
G,10000.0000,6.6900
T,3929.0000,6.6968
G,10000.0000,6.7000
T,3929.0000,6.7069
G,10000.0000,6.7100
T,3929.0000,6.7170
G,10000.0000,6.7200
T,3929.0000,6.7261
G,10000.0000,6.7300
T,3929.0000,6.7362
G,10000.0000,6.7400
T,3929.0000,6.7464
G,10000.0000,6.7500
T,3929.0000,6.7565
G,10000.0000,6.7600
T,3929.0000,6.7666
G,10000.0000,6.7700
T,3929.0000,6.7767
G,10000.0000,6.7800
T,3929.0000,6.7868
G,10000.0000,6.7900
T,3929.0000,6.7970
G,10000.0000,6.8000
T,3929.0000,6.8061
G,10000.0000,6.8100
T,3929.0000,6.8162
G,10000.0000,6.8200
T,3929.0000,6.8263
G,10000.0000,6.8300
T,3929.0000,6.8364
G,10000.0000,6.8400
T,3929.0000,6.8465
G,10000.0000,6.8500
T,3929.0000,6.8567
G,10000.0000,6.8600
T,3929.0000,6.8668
G,10000.0000,6.8700
T,3929.0000,6.8769
G,10000.0000,6.8800
T,3929.0000,6.8860
G,10000.0000,6.8900
T,3929.0000,6.8961
G,10000.0000,6.9000
T,3929.0000,6.9062
G,10000.0000,6.9100
T,3929.0000,6.9164
G,10000.0000,6.9200
T,3929.0000,6.9265
G,10000.0000,6.9300
T,3929.0000,6.9366
G,10000.0000,6.9400
T,3929.0000,6.9467
G,10000.0000,6.9500
T,3929.0000,6.9568
G,10000.0000,6.9600
T,3929.0000,6.9659
G,10000.0000,6.9700
T,3929.0000,6.9761
G,10000.0000,6.9800
T,3929.0000,6.9862
G,10000.0000,6.9900
T,3929.0000,6.9963
G,10000.0000,7.0000
