type,value,time
G,4000.0000,5.3600
T,2800.0000,5.3601
G,4000.0000,5.3700
T,2800.0000,5.3702
G,4000.0000,5.3800
T,2800.0000,5.3803
T,2800.0000,5.3894
G,4000.0000,5.3900
T,2800.0000,5.3995
G,4000.0000,5.4000
T,2800.0000,5.4096
G,4000.0000,5.4100
T,2800.0000,5.4198
G,4000.0000,5.4200
T,2800.0000,5.4299
G,4000.0000,5.4300
T,2800.0000,5.4400
G,4000.0000,5.4400
G,4000.0000,5.4500
T,2800.0000,5.4501
T,2800.0000,5.4592
G,4000.0000,5.4600
T,2800.0000,5.4693
G,4000.0000,5.4700
T,2800.0000,5.4795
G,4000.0000,5.4800
T,2800.0000,5.4896
G,4000.0000,5.4900
T,2800.0000,5.4997
G,4000.0000,5.5000
T,2800.0000,5.5098
G,4000.0000,5.5100
T,2800.0000,5.5199
G,4000.0000,5.5200
G,4000.0000,5.5300
T,2800.0000,5.5301
T,2800.0000,5.5392
G,4000.0000,5.5400
T,2800.0000,5.5493
G,4000.0000,5.5500
T,2800.0000,5.5594
G,4000.0000,5.5600
T,2800.0000,5.5695
G,4000.0000,5.5700
T,2800.0000,5.5796
G,4000.0000,5.5800
T,2800.0000,5.5898
G,4000.0000,5.5900
T,2800.0000,5.5999
G,4000.0000,5.6000
T,2800.0000,5.6100
G,4000.0000,5.6100
T,2800.0000,5.6191
G,4000.0000,5.6200
T,2800.0000,5.6292
G,4000.0000,5.6300
T,2800.0000,5.6393
G,4000.0000,5.6400
T,2800.0000,5.6495
G,4000.0000,5.6500
T,2800.0000,5.6596
G,4000.0000,5.6600
T,2800.0000,5.6697
G,4000.0000,5.6700
T,2800.0000,5.6798
G,4000.0000,5.6800
T,2800.0000,5.6899
G,4000.0000,5.6900
G,4000.0000,5.7000
T,2800.0000,5.7001
T,2800.0000,5.7092
G,4000.0000,5.7100
T,2800.0000,5.7193
G,4000.0000,5.7200
T,2800.0000,5.7294
G,4000.0000,5.7300
T,2800.0000,5.7395
G,4000.0000,5.7400
T,2800.0000,5.7496
G,4000.0000,5.7500
T,2800.0000,5.7598
G,4000.0000,5.7600
T,2800.0000,5.7699
G,4000.0000,5.7700
T,2800.0000,5.7790
G,4000.0000,5.7800
T,2800.0000,5.7891
G,4000.0000,5.7900
T,2800.0000,5.7992
G,4000.0000,5.8000
T,2800.0000,5.8093
G,4000.0000,5.8100
T,2800.0000,5.8195
G,4000.0000,5.8200
T,2800.0000,5.8296
G,4000.0000,5.8300
T,2800.0000,5.8397
G,4000.0000,5.8400
T,2800.0000,5.8498
G,4000.0000,5.8500
T,2800.0000,5.8599
G,4000.0000,5.8600
T,2800.0000,5.8690
G,4000.0000,5.8700
T,2800.0000,5.8792
G,4000.0000,5.8800
T,2800.0000,5.8893
G,4000.0000,5.8900
T,2800.0000,5.8994
G,4000.0000,5.9000
T,2800.0000,5.9095
G,4000.0000,5.9100
T,2800.0000,5.9196
G,4000.0000,5.9200
T,2800.0000,5.9298
G,4000.0000,5.9300
T,2800.0000,5.9399
G,4000.0000,5.9400
T,2800.0000,5.9490
G,4000.0000,5.9500
T,2800.0000,5.9591
G,4000.0000,5.9600
T,2800.0000,5.9692
G,4000.0000,5.9700
T,2800.0000,5.9793
G,4000.0000,5.9800
T,2800.0000,5.9895
G,4000.0000,5.9900
T,2800.0000,5.9996
G,4000.0000,6.0000
T,2800.0000,6.0097
G,10000.0000,6.0100
T,2872.0000,6.0198
G,10000.0000,6.0200
T,3123.0000,6.0289
G,10000.0000,6.0300
T,3533.0000,6.0390
G,10000.0000,6.0400
T,3939.0000,6.0492
G,10000.0000,6.0500
T,4201.0000,6.0593
G,10000.0000,6.0600
T,4236.0000,6.0694
G,10000.0000,6.0700
T,4087.0000,6.0795
G,10000.0000,6.0800
T,3924.0000,6.0896
G,10000.0000,6.0900
T,3859.0000,6.0998
G,10000.0000,6.1000
T,3849.0000,6.1089
G,10000.0000,6.1100
T,3865.0000,6.1190
G,10000.0000,6.1200
T,3887.0000,6.1291
G,10000.0000,6.1300
T,3907.0000,6.1392
G,10000.0000,6.1400
T,3919.0000,6.1493
G,10000.0000,6.1500
T,3927.0000,6.1595
G,10000.0000,6.1600
T,3930.0000,6.1696
G,10000.0000,6.1700
T,3932.0000,6.1797
G,10000.0000,6.1800
T,3932.0000,6.1898
G,10000.0000,6.1900
T,3932.0000,6.1989
G,10000.0000,6.2000
T,3931.0000,6.2090
G,10000.0000,6.2100
T,3930.0000,6.2192
G,10000.0000,6.2200
T,3930.0000,6.2293
G,10000.0000,6.2300
T,3930.0000,6.2394
G,10000.0000,6.2400
T,3929.0000,6.2495
G,10000.0000,6.2500
T,3929.0000,6.2596
G,10000.0000,6.2600
T,3929.0000,6.2698
G,10000.0000,6.2700
T,3929.0000,6.2789
G,10000.0000,6.2800
T,3929.0000,6.2890
G,10000.0000,6.2900
T,3929.0000,6.2991
G,10000.0000,6.3000
T,3929.0000,6.3092
G,10000.0000,6.3100
T,3929.0000,6.3193
G,10000.0000,6.3200
T,3929.0000,6.3295
G,10000.0000,6.3300
T,3929.0000,6.3396
G,10000.0000,6.3400
T,3929.0000,6.3497
G,10000.0000,6.3500
T,3929.0000,6.3588
G,10000.0000,6.3600
T,3929.0000,6.3689
G,10000.0000,6.3700
T,3929.0000,6.3790
G,10000.0000,6.3800
T,3929.0000,6.3892
G,10000.0000,6.3900
T,3929.0000,6.3993
G,10000.0000,6.4000
T,3929.0000,6.4094
G,10000.0000,6.4100
T,3929.0000,6.4195
G,10000.0000,6.4200
T,3929.0000,6.4296
G,10000.0000,6.4300
T,3929.0000,6.4387
G,10000.0000,6.4400
T,3929.0000,6.4489
G,10000.0000,6.4500
T,3929.0000,6.4590
G,10000.0000,6.4600
T,3929.0000,6.4691
G,10000.0000,6.4700
T,3929.0000,6.4792
G,10000.0000,6.4800
T,3929.0000,6.4893
G,10000.0000,6.4900
T,3929.0000,6.4995
G,10000.0000,6.5000
T,3929.0000,6.5096
G,10000.0000,6.5100
T,3929.0000,6.5187
G,10000.0000,6.5200
T,3929.0000,6.5288
G,10000.0000,6.5300
T,3929.0000,6.5389
G,10000.0000,6.5400
T,3929.0000,6.5490
G,10000.0000,6.5500
T,3929.0000,6.5592
G,10000.0000,6.5600
T,3929.0000,6.5693
G,10000.0000,6.5700
T,3929.0000,6.5794
G,10000.0000,6.5800
T,3929.0000,6.5895
G,10000.0000,6.5900
T,3929.0000,6.5996
G,10000.0000,6.6000
T,3929.0000,6.6087
G,10000.0000,6.6100
T,3929.0000,6.6189
G,10000.0000,6.6200
T,3929.0000,6.6290
G,10000.0000,6.6300
T,3929.0000,6.6391
G,10000.0000,6.6400
T,3929.0000,6.6492
G,10000.0000,6.6500
T,3929.0000,6.6593
G,10000.0000,6.6600
T,3929.0000,6.6695
G,10000.0000,6.6700
T,3929.0000,6.6796
G,10000.0000,6.6800
T,3929.0000,6.6887
G,10000.0000,6.6900
T,3929.0000,6.6988
G,10000.0000,6.7000
T,3929.0000,6.7089
G,10000.0000,6.7100
T,3929.0000,6.7190
G,10000.0000,6.7200
T,3929.0000,6.7292
G,10000.0000,6.7300
T,3929.0000,6.7393
G,10000.0000,6.7400
T,3929.0000,6.7494
G,10000.0000,6.7500
T,3929.0000,6.7595
G,10000.0000,6.7600
T,3929.0000,6.7686
G,10000.0000,6.7700
T,3929.0000,6.7787
G,10000.0000,6.7800
T,3929.0000,6.7889
G,10000.0000,6.7900
T,3929.0000,6.7990
G,10000.0000,6.8000
T,3929.0000,6.8091
G,10000.0000,6.8100
T,3929.0000,6.8192
G,10000.0000,6.8200
T,3929.0000,6.8293
G,10000.0000,6.8300
T,3929.0000,6.8395
G,10000.0000,6.8400
T,3929.0000,6.8486
G,10000.0000,6.8500
T,3929.0000,6.8587
G,10000.0000,6.8600
T,3929.0000,6.8688
G,10000.0000,6.8700
T,3929.0000,6.8789
G,10000.0000,6.8800
T,3929.0000,6.8890
G,10000.0000,6.8900
T,3929.0000,6.8992
G,10000.0000,6.9000
T,3929.0000,6.9093
G,10000.0000,6.9100
T,3929.0000,6.9194
G,10000.0000,6.9200
T,3929.0000,6.9285
G,10000.0000,6.9300
T,3929.0000,6.9386
G,10000.0000,6.9400
T,3929.0000,6.9488
G,10000.0000,6.9500
T,3929.0000,6.9589
G,10000.0000,6.9600
T,3929.0000,6.9690
G,10000.0000,6.9700
T,3929.0000,6.9791
G,10000.0000,6.9800
T,3929.0000,6.9892
G,10000.0000,6.9900
T,3929.0000,6.9994
G,10000.0000,7.0000
